scenario,samples,positives,positive_rate,mean_probability,max_probability,mean_positive_probability,mean_negative_probability
CRSS24_202406001071_V2,7,0,0.0,0.3342246919052213,0.33422469190522125,,0.3342246919052213
CRSS24_202406001080_V1,7,0,0.0,0.007841457567471274,0.007841457567471274,,0.007841457567471274
CRSS24_202406001150_V2,7,0,0.0,0.38208880770408665,0.38208880770408665,,0.38208880770408665
CRSS24_202406001165_V1,7,0,0.0,0.022038328785767593,0.022038328785767596,,0.022038328785767593
CRSS24_202406001165_V2,7,0,0.0,0.027769621233051767,0.027769621233051767,,0.027769621233051767
CRSS24_202406001333_V2,7,0,0.0,0.38208880770408665,0.38208880770408665,,0.38208880770408665
CRSS24_202406001337_V1,7,0,0.0,0.070200261646731,0.07020026164673102,,0.070200261646731
CRSS24_202406001430_V1,7,0,0.0,0.2652345183007208,0.2652345183007208,,0.2652345183007208
CRSS24_202406001631_V2,7,0,0.0,0.38208880770408665,0.38208880770408665,,0.38208880770408665
CRSS24_202406001675_V3,7,0,0.0,0.007841457567471274,0.007841457567471274,,0.007841457567471274
CRSS24_202406001676_V1,7,0,0.0,0.38208880770408665,0.38208880770408665,,0.38208880770408665
CRSS24_202406001703_V1,7,0,0.0,0.007841457567471274,0.007841457567471274,,0.007841457567471274
CRSS24_202406001703_V2,7,0,0.0,0.3342246919052213,0.33422469190522125,,0.3342246919052213
CRSS24_202406001744_V1,7,0,0.0,0.38208880770408665,0.38208880770408665,,0.38208880770408665
CRSS24_202406001750_V1,7,0,0.0,0.38208880770408665,0.38208880770408665,,0.38208880770408665
CRSS24_202406001753_V1,7,0,0.0,0.2487598090115018,0.24875980901150183,,0.2487598090115018
CRSS24_202406001796_V2,7,0,0.0,0.027769621233051767,0.027769621233051767,,0.027769621233051767
CRSS24_202406001808_V1,7,0,0.0,0.38208880770408665,0.38208880770408665,,0.38208880770408665
CRSS24_202406001808_V2,7,0,0.0,0.058568114884730564,0.058568114884730564,,0.058568114884730564
CRSS24_202406001824_V1,7,0,0.0,0.3342246919052213,0.33422469190522125,,0.3342246919052213
CRSS24_202406001850_V1,7,0,0.0,0.38208880770408665,0.38208880770408665,,0.38208880770408665
CRSS24_202406001868_V1,7,0,0.0,0.022038328785767593,0.022038328785767596,,0.022038328785767593
CRSS24_202406002099_V1,7,0,0.0,0.38208880770408665,0.38208880770408665,,0.38208880770408665
CRSS24_202406002201_V3,7,0,0.0,0.03820160323281311,0.0382016032328131,,0.03820160323281311
CRSS24_202406002233_V1,7,0,0.0,0.2487598090115018,0.24875980901150183,,0.2487598090115018
CRSS24_202406002332_V1,7,0,0.0,0.009363690522679982,0.009363690522679984,,0.009363690522679982
CRSS24_202406002332_V2,7,0,0.0,0.045853709502229924,0.04585370950222992,,0.045853709502229924
CRSS24_202406002405_V2,7,0,0.0,0.009363690522679982,0.009363690522679984,,0.009363690522679982
CRSS24_202406002451_V1,7,0,0.0,0.03042295195135827,0.03042295195135827,,0.03042295195135827
CRSS24_202406002453_V1,7,0,0.0,0.009363690522679982,0.009363690522679984,,0.009363690522679982
CRSS24_202406002605_V1,7,0,0.0,0.3342246919052213,0.33422469190522125,,0.3342246919052213
CRSS24_202406002610_V1,7,0,0.0,0.38208880770408665,0.38208880770408665,,0.38208880770408665
CRSS24_202406002610_V2,7,0,0.0,0.2678739750433661,0.2678739750433661,,0.2678739750433661
CRSS24_202406002667_V2,7,0,0.0,0.38208880770408665,0.38208880770408665,,0.38208880770408665
CRSS24_202406002805_V1,7,0,0.0,0.03042295195135827,0.03042295195135827,,0.03042295195135827
CRSS24_202406003229_V2,7,0,0.0,0.023658210569946474,0.023658210569946478,,0.023658210569946474
CRSS24_202406003280_V2,7,0,0.0,0.2652345183007208,0.2652345183007208,,0.2652345183007208
CRSS24_202406003425_V1,7,0,0.0,0.2487598090115018,0.24875980901150183,,0.2487598090115018
CRSS24_202406003430_V2,7,0,0.0,0.030664267253271434,0.030664267253271437,,0.030664267253271434
CRSS24_202406003623_V1,7,0,0.0,0.38208880770408665,0.38208880770408665,,0.38208880770408665
CRSS24_202406003775_V1,7,0,0.0,0.2505363068660899,0.2505363068660899,,0.2505363068660899
CRSS24_202406003827_V1,7,0,0.0,0.007841457567471274,0.007841457567471274,,0.007841457567471274
CRSS24_202406003845_V2,7,0,0.0,0.041398356670902005,0.041398356670902005,,0.041398356670902005
CRSS24_202406003865_V1,7,0,0.0,0.2487598090115018,0.24875980901150183,,0.2487598090115018
CRSS24_202406003966_V2,7,0,0.0,0.007841457567471274,0.007841457567471274,,0.007841457567471274
CRSS24_202406003975_V2,7,0,0.0,0.3342246919052213,0.33422469190522125,,0.3342246919052213
CRSS24_202406003985_V1,7,0,0.0,0.38208880770408665,0.38208880770408665,,0.38208880770408665
CRSS24_202406004019_V1,7,0,0.0,0.05584267169139929,0.055842671691399295,,0.05584267169139929
CRSS24_202406004022_V2,7,0,0.0,0.007841457567471274,0.007841457567471274,,0.007841457567471274
CRSS24_202406004051_V1,7,0,0.0,0.38208880770408665,0.38208880770408665,,0.38208880770408665
CRSS24_202406004051_V2,7,0,0.0,0.2652345183007208,0.2652345183007208,,0.2652345183007208
CRSS24_202406004065_V2,7,0,0.0,0.38208880770408665,0.38208880770408665,,0.38208880770408665
CRSS24_202406004067_V1,7,0,0.0,0.38208880770408665,0.38208880770408665,,0.38208880770408665
CRSS24_202406004074_V1,7,4,0.5714285714285714,0.2845078379841643,0.3316567306707542,0.2960437340254878,0.26912664326239955
CRSS24_202406004074_V2,7,0,0.0,0.2487598090115018,0.24875980901150183,,0.2487598090115018
CRSS24_202406004074_V3,7,0,0.0,0.009363690522679982,0.009363690522679984,,0.009363690522679982
CRSS24_202406004092_V2,7,0,0.0,0.009363690522679982,0.009363690522679984,,0.009363690522679982
CRSS24_202406004114_V2,7,0,0.0,0.026128597460226607,0.026128597460226607,,0.026128597460226607
CRSS24_202406004129_V2,7,0,0.0,0.009363690522679982,0.009363690522679984,,0.009363690522679982
CRSS24_202406004228_V1,7,0,0.0,0.38208880770408665,0.38208880770408665,,0.38208880770408665
CRSS24_202406004234_V1,7,2,0.2857142857142857,0.3572607062446459,0.42397903916633656,0.2884381417639152,0.3847897320369382
CRSS24_202406004248_V1,7,0,0.0,0.009363690522679982,0.009363690522679984,,0.009363690522679982
CRSS24_202406004277_V1,7,0,0.0,0.31530363214191875,0.31530363214191875,,0.31530363214191875
CRSS24_202406004306_V2,7,0,0.0,0.05584267169139929,0.055842671691399295,,0.05584267169139929
CRSS24_202406004313_V2,7,0,0.0,0.2652345183007208,0.2652345183007208,,0.2652345183007208
CRSS24_202406004351_V1,7,0,0.0,0.04965858465576467,0.04965858465576467,,0.04965858465576467
CRSS24_202406004359_V1,7,0,0.0,0.009363690522679982,0.009363690522679984,,0.009363690522679982
CRSS24_202406004457_V2,7,0,0.0,0.007841457567471274,0.007841457567471274,,0.007841457567471274
CRSS24_202406005265_V1,7,0,0.0,0.3342246919052213,0.33422469190522125,,0.3342246919052213
CRSS24_202406005312_V2,7,0,0.0,0.31530363214191875,0.31530363214191875,,0.31530363214191875
CRSS24_202406005509_V2,7,0,0.0,0.38208880770408665,0.38208880770408665,,0.38208880770408665
CRSS24_202406005547_V2,7,0,0.0,0.38208880770408665,0.38208880770408665,,0.38208880770408665
CRSS24_202406005740_V2,7,0,0.0,0.007841457567471274,0.007841457567471274,,0.007841457567471274
CRSS24_202406005755_V1,7,0,0.0,0.03042295195135827,0.03042295195135827,,0.03042295195135827
CRSS24_202406005755_V2,7,0,0.0,0.2487598090115018,0.24875980901150183,,0.2487598090115018
CRSS24_202406005763_V1,7,0,0.0,0.018595818660670577,0.018595818660670577,,0.018595818660670577
CRSS24_202406005877_V2,7,0,0.0,0.38208880770408665,0.38208880770408665,,0.38208880770408665
CRSS24_202406005941_V1,7,0,0.0,0.022038328785767593,0.022038328785767596,,0.022038328785767593
CRSS24_202406005969_V1,7,5,0.7142857142857143,0.14075157802918642,0.27105384856079523,0.15154253076761537,0.11377419618311407
CRSS24_202406005989_V1,7,0,0.0,0.022038328785767593,0.022038328785767596,,0.022038328785767593
CRSS24_202406005998_V3,7,0,0.0,0.026128597460226607,0.026128597460226607,,0.026128597460226607
CRSS24_202406006032_V1,7,0,0.0,0.38208880770408665,0.38208880770408665,,0.38208880770408665
CRSS24_202406006121_V3,7,0,0.0,0.3342246919052213,0.33422469190522125,,0.3342246919052213
CRSS24_202406006261_V2,7,0,0.0,0.38208880770408665,0.38208880770408665,,0.38208880770408665
CRSS24_202406006815_V1,7,0,0.0,0.034298038018785254,0.034298038018785254,,0.034298038018785254
CRSS24_202406006880_V2,7,0,0.0,0.2487598090115018,0.24875980901150183,,0.2487598090115018
CRSS24_202406006891_V3,7,0,0.0,0.007841457567471274,0.007841457567471274,,0.007841457567471274
CRSS24_202406006897_V1,7,0,0.0,0.05263250213085961,0.052632502130859606,,0.05263250213085961
CRSS24_202406007166_V1,7,0,0.0,0.38208880770408665,0.38208880770408665,,0.38208880770408665
CRSS24_202406007256_V1,7,0,0.0,0.38208880770408665,0.38208880770408665,,0.38208880770408665
CRSS24_202406007256_V2,7,0,0.0,0.009363690522679982,0.009363690522679984,,0.009363690522679982
CRSS24_202406007260_V1,7,0,0.0,0.022038328785767593,0.022038328785767596,,0.022038328785767593
CRSS24_202406007260_V2,7,0,0.0,0.31530363214191875,0.31530363214191875,,0.31530363214191875
CRSS24_202406007293_V1,7,0,0.0,0.2487598090115018,0.24875980901150183,,0.2487598090115018
CRSS24_202406007332_V1,7,0,0.0,0.045853709502229924,0.04585370950222992,,0.045853709502229924
CRSS24_202406007343_V1,7,0,0.0,0.38208880770408665,0.38208880770408665,,0.38208880770408665
CRSS24_202406007345_V1,7,0,0.0,0.38208880770408665,0.38208880770408665,,0.38208880770408665
CRSS24_202406007352_V1,7,0,0.0,0.045853709502229924,0.04585370950222992,,0.045853709502229924
CRSS24_202406007352_V2,7,0,0.0,0.022038328785767593,0.022038328785767596,,0.022038328785767593
CRSS24_202406007370_V2,7,0,0.0,0.007841457567471274,0.007841457567471274,,0.007841457567471274
CRSS24_202406007378_V2,7,0,0.0,0.38208880770408665,0.38208880770408665,,0.38208880770408665
CRSS24_202406007475_V1,7,0,0.0,0.022038328785767593,0.022038328785767596,,0.022038328785767593
CRSS24_202406007529_V1,7,0,0.0,0.007841457567471274,0.007841457567471274,,0.007841457567471274
CRSS24_202406007529_V2,7,0,0.0,0.38208880770408665,0.38208880770408665,,0.38208880770408665
CRSS24_202406007602_V1,7,0,0.0,0.38208880770408665,0.38208880770408665,,0.38208880770408665
CRSS24_202406007602_V2,7,0,0.0,0.007841457567471274,0.007841457567471274,,0.007841457567471274
CRSS24_202406007611_V1,7,0,0.0,0.38208880770408665,0.38208880770408665,,0.38208880770408665
CRSS24_202406007642_V2,7,0,0.0,0.022038328785767593,0.022038328785767596,,0.022038328785767593
CRSS24_202406007686_V1,7,0,0.0,0.009363690522679982,0.009363690522679984,,0.009363690522679982
CRSS24_202406007922_V1,7,0,0.0,0.31530363214191875,0.31530363214191875,,0.31530363214191875
CRSS24_202406008097_V2,7,0,0.0,0.02342864064882042,0.023428640648820425,,0.02342864064882042
CRSS24_202406008186_V1,7,3,0.42857142857142855,0.2612915344421426,0.32867761387479105,0.2567833214794623,0.26467269416415273
CRSS24_202406008193_V1,7,0,0.0,0.007841457567471274,0.007841457567471274,,0.007841457567471274
CRSS24_202406008193_V2,7,0,0.0,0.022038328785767593,0.022038328785767596,,0.022038328785767593
CRSS24_202406008236_V2,7,0,0.0,0.31530363214191875,0.31530363214191875,,0.31530363214191875
CRSS24_202406008269_V2,7,3,0.42857142857142855,0.08379078455921096,0.11980294818150053,0.11747264621856275,0.058529388314697124
CRSS24_202406008483_V1,7,0,0.0,0.38208880770408665,0.38208880770408665,,0.38208880770408665
CRSS24_202406008515_V1,7,0,0.0,0.033265978060924135,0.033265978060924135,,0.033265978060924135
CRSS24_202406008525_V1,7,0,0.0,0.045853709502229924,0.04585370950222992,,0.045853709502229924
CRSS24_202406008884_V1,7,0,0.0,0.2652345183007208,0.2652345183007208,,0.2652345183007208
CRSS24_202406009054_V2,7,0,0.0,0.38208880770408665,0.38208880770408665,,0.38208880770408665
CRSS24_202406009284_V1,7,0,0.0,0.009363690522679982,0.009363690522679984,,0.009363690522679982
CRSS24_202406009284_V3,7,0,0.0,0.015596369525464894,0.015596369525464896,,0.015596369525464894
CRSS24_202406009304_V1,7,0,0.0,0.045853709502229924,0.04585370950222992,,0.045853709502229924
CRSS24_202406009448_V1,7,0,0.0,0.007841457567471274,0.007841457567471274,,0.007841457567471274
CRSS24_202406009468_V2,7,0,0.0,0.2652345183007208,0.2652345183007208,,0.2652345183007208
CRSS24_202406009520_V1,7,0,0.0,0.009363690522679982,0.009363690522679984,,0.009363690522679982
CRSS24_202406009590_V1,7,0,0.0,0.38208880770408665,0.38208880770408665,,0.38208880770408665
CRSS24_202406009807_V2,7,0,0.0,0.007841457567471274,0.007841457567471274,,0.007841457567471274
CRSS24_202406009830_V1,7,0,0.0,0.045853709502229924,0.04585370950222992,,0.045853709502229924
CRSS24_202406009857_V1,7,0,0.0,0.03042295195135827,0.03042295195135827,,0.03042295195135827
CRSS24_202406009889_V1,7,0,0.0,0.009363690522679982,0.009363690522679984,,0.009363690522679982
CRSS24_202406009960_V3,7,0,0.0,0.38208880770408665,0.38208880770408665,,0.38208880770408665
CRSS24_202406010032_V4,7,0,0.0,0.2652345183007208,0.2652345183007208,,0.2652345183007208
CRSS24_202406010183_V1,7,0,0.0,0.38208880770408665,0.38208880770408665,,0.38208880770408665
CRSS24_202406010227_V1,7,0,0.0,0.31530363214191875,0.31530363214191875,,0.31530363214191875
CRSS24_202406010282_V2,7,0,0.0,0.03820160323281311,0.0382016032328131,,0.03820160323281311
CRSS24_202406010311_V1,7,0,0.0,0.31530363214191875,0.31530363214191875,,0.31530363214191875
CRSS24_202406010439_V3,7,0,0.0,0.009363690522679982,0.009363690522679984,,0.009363690522679982
CRSS24_202406010561_V1,7,0,0.0,0.38208880770408665,0.38208880770408665,,0.38208880770408665
CRSS24_202406010637_V2,7,0,0.0,0.009363690522679982,0.009363690522679984,,0.009363690522679982
CRSS24_202406010753_V1,7,0,0.0,0.38208880770408665,0.38208880770408665,,0.38208880770408665
CRSS24_202406010836_V1,7,0,0.0,0.31530363214191875,0.31530363214191875,,0.31530363214191875
CRSS24_202406010890_V1,7,0,0.0,0.018595818660670577,0.018595818660670577,,0.018595818660670577
CRSS24_202406010904_V1,7,0,0.0,0.38208880770408665,0.38208880770408665,,0.38208880770408665
CRSS24_202406010904_V2,7,0,0.0,0.31530363214191875,0.31530363214191875,,0.31530363214191875
CRSS24_202406010932_V1,7,0,0.0,0.38208880770408665,0.38208880770408665,,0.38208880770408665
CRSS24_202406010943_V1,7,0,0.0,0.007841457567471274,0.007841457567471274,,0.007841457567471274
CRSS24_202406010943_V2,7,0,0.0,0.38208880770408665,0.38208880770408665,,0.38208880770408665
CRSS24_202406010958_V2,7,0,0.0,0.009363690522679982,0.009363690522679984,,0.009363690522679982
CRSS24_202406010973_V2,7,0,0.0,0.31530363214191875,0.31530363214191875,,0.31530363214191875
CRSS24_202406011013_V2,7,0,0.0,0.009363690522679982,0.009363690522679984,,0.009363690522679982
CRSS24_202406011035_V1,7,0,0.0,0.03042295195135827,0.03042295195135827,,0.03042295195135827
CRSS24_202406011123_V1,7,0,0.0,0.05296956314377309,0.052969563143773074,,0.05296956314377309
CRSS24_202406011132_V2,7,0,0.0,0.034298038018785254,0.034298038018785254,,0.034298038018785254
CRSS24_202406011144_V1,7,0,0.0,0.009363690522679982,0.009363690522679984,,0.009363690522679982
CRSS24_202406011173_V2,7,0,0.0,0.28056696832683453,0.28056696832683453,,0.28056696832683453
CRSS24_202406011249_V1,7,0,0.0,0.3342246919052213,0.33422469190522125,,0.3342246919052213
CRSS24_202406011363_V2,7,0,0.0,0.019946744689631767,0.019946744689631767,,0.019946744689631767
CRSS24_202406011485_V3,7,0,0.0,0.034298038018785254,0.034298038018785254,,0.034298038018785254
CRSS24_202406011513_V1,7,0,0.0,0.009363690522679982,0.009363690522679984,,0.009363690522679982
CRSS24_202406011639_V2,7,0,0.0,0.007841457567471274,0.007841457567471274,,0.007841457567471274
CRSS24_202406011669_V1,7,0,0.0,0.009363690522679982,0.009363690522679984,,0.009363690522679982
CRSS24_202406011672_V1,7,0,0.0,0.034298038018785254,0.034298038018785254,,0.034298038018785254
CRSS24_202406011687_V1,7,0,0.0,0.022038328785767593,0.022038328785767596,,0.022038328785767593
CRSS24_202406011754_V2,7,0,0.0,0.05263250213085961,0.052632502130859606,,0.05263250213085961
CRSS24_202406011823_V3,7,0,0.0,0.007841457567471274,0.007841457567471274,,0.007841457567471274
CRSS24_202406011826_V1,7,0,0.0,0.2487598090115018,0.24875980901150183,,0.2487598090115018
CRSS24_202406011826_V2,7,0,0.0,0.31530363214191875,0.31530363214191875,,0.31530363214191875
CRSS24_202406011852_V2,7,0,0.0,0.38208880770408665,0.38208880770408665,,0.38208880770408665
CRSS24_202406011895_V2,7,0,0.0,0.009363690522679982,0.009363690522679984,,0.009363690522679982
CRSS24_202406011903_V1,7,0,0.0,0.38208880770408665,0.38208880770408665,,0.38208880770408665
CRSS24_202406011975_V1,7,0,0.0,0.38208880770408665,0.38208880770408665,,0.38208880770408665
CRSS24_202406012215_V2,7,0,0.0,0.007841457567471274,0.007841457567471274,,0.007841457567471274
CRSS24_202406012245_V2,7,0,0.0,0.045853709502229924,0.04585370950222992,,0.045853709502229924
CRSS24_202406012269_V1,7,0,0.0,0.11270863000784939,0.1127086300078494,,0.11270863000784939
CRSS24_202406012424_V1,7,0,0.0,0.3342246919052213,0.33422469190522125,,0.3342246919052213
CRSS24_202406013036_V2,7,0,0.0,0.31530363214191875,0.31530363214191875,,0.31530363214191875
CRSS24_202406013097_V2,7,0,0.0,0.2505363068660899,0.2505363068660899,,0.2505363068660899
CRSS24_202406013498_V2,7,0,0.0,0.007841457567471274,0.007841457567471274,,0.007841457567471274
CRSS24_202406013663_V1,7,0,0.0,0.31530363214191875,0.31530363214191875,,0.31530363214191875
CRSS24_202406013684_V1,7,0,0.0,0.03601208574196107,0.03601208574196107,,0.03601208574196107
CRSS24_202406013739_V1,7,0,0.0,0.38208880770408665,0.38208880770408665,,0.38208880770408665
CRSS24_202406013745_V1,7,0,0.0,0.029950283047608054,0.029950283047608058,,0.029950283047608054
CRSS24_202406013933_V1,7,0,0.0,0.2505363068660899,0.2505363068660899,,0.2505363068660899
CRSS24_202406013949_V1,7,0,0.0,0.2487598090115018,0.24875980901150183,,0.2487598090115018
CRSS24_202406013997_V1,7,0,0.0,0.007841457567471274,0.007841457567471274,,0.007841457567471274
CRSS24_202406014225_V2,7,0,0.0,0.2505363068660899,0.2505363068660899,,0.2505363068660899
CRSS24_202406014241_V1,7,0,0.0,0.009363690522679982,0.009363690522679984,,0.009363690522679982
CRSS24_202406014444_V1,7,0,0.0,0.009363690522679982,0.009363690522679984,,0.009363690522679982
CRSS24_202406014444_V2,7,0,0.0,0.022038328785767593,0.022038328785767596,,0.022038328785767593
CRSS24_202406014528_V2,7,0,0.0,0.007841457567471274,0.007841457567471274,,0.007841457567471274
CRSS24_202406014589_V1,7,0,0.0,0.31530363214191875,0.31530363214191875,,0.31530363214191875
CRSS24_202406014604_V1,7,0,0.0,0.009363690522679982,0.009363690522679984,,0.009363690522679982
CRSS24_202406014652_V1,7,2,0.2857142857142857,0.24101986915582593,0.2505363068660899,0.2505363068660899,0.23721329407172043
CRSS24_202406014675_V2,7,0,0.0,0.38208880770408665,0.38208880770408665,,0.38208880770408665
CRSS24_202406014743_V2,7,0,0.0,0.2505363068660899,0.2505363068660899,,0.2505363068660899
CRSS24_202406014929_V2,7,0,0.0,0.007841457567471274,0.007841457567471274,,0.007841457567471274
CRSS24_202406014937_V1,7,0,0.0,0.009363690522679982,0.009363690522679984,,0.009363690522679982
CRSS24_202406014985_V1,7,0,0.0,0.38208880770408665,0.38208880770408665,,0.38208880770408665
CRSS24_202406014985_V2,7,0,0.0,0.07439778098076157,0.07439778098076158,,0.07439778098076157
CRSS24_202406015036_V2,7,0,0.0,0.027339361034195705,0.0273393610341957,,0.027339361034195705
CRSS24_202406015068_V2,7,0,0.0,0.38208880770408665,0.38208880770408665,,0.38208880770408665
CRSS24_202406015093_V2,7,0,0.0,0.03042295195135827,0.03042295195135827,,0.03042295195135827
CRSS24_202406015265_V2,7,0,0.0,0.009363690522679982,0.009363690522679984,,0.009363690522679982
CRSS24_202406015278_V1,7,0,0.0,0.2487598090115018,0.24875980901150183,,0.2487598090115018
CRSS24_202406015282_V1,7,0,0.0,0.38208880770408665,0.38208880770408665,,0.38208880770408665
CRSS24_202406015306_V1,7,0,0.0,0.026128597460226607,0.026128597460226607,,0.026128597460226607
CRSS24_202406015397_V1,7,0,0.0,0.022038328785767593,0.022038328785767596,,0.022038328785767593
CRSS24_202406015498_V1,7,0,0.0,0.2487598090115018,0.24875980901150183,,0.2487598090115018
CRSS24_202406015523_V2,7,0,0.0,0.38208880770408665,0.38208880770408665,,0.38208880770408665
CRSS24_202406015633_V1,7,0,0.0,0.31530363214191875,0.31530363214191875,,0.31530363214191875
CRSS24_202406015674_V2,7,0,0.0,0.31530363214191875,0.31530363214191875,,0.31530363214191875
CRSS24_202406015717_V1,7,0,0.0,0.009363690522679982,0.009363690522679984,,0.009363690522679982
CRSS24_202406015795_V1,7,0,0.0,0.38208880770408665,0.38208880770408665,,0.38208880770408665
CRSS24_202406015795_V2,7,0,0.0,0.009363690522679982,0.009363690522679984,,0.009363690522679982
CRSS24_202406015806_V1,7,0,0.0,0.38208880770408665,0.38208880770408665,,0.38208880770408665
CRSS24_202406015818_V1,7,0,0.0,0.31530363214191875,0.31530363214191875,,0.31530363214191875
CRSS24_202406015896_V1,7,0,0.0,0.2487598090115018,0.24875980901150183,,0.2487598090115018
CRSS24_202406015900_V1,7,0,0.0,0.2487598090115018,0.24875980901150183,,0.2487598090115018
CRSS24_202406015951_V1,7,0,0.0,0.38208880770408665,0.38208880770408665,,0.38208880770408665
CRSS24_202406015981_V2,7,0,0.0,0.009363690522679982,0.009363690522679984,,0.009363690522679982
CRSS24_202406015985_V1,7,0,0.0,0.022038328785767593,0.022038328785767596,,0.022038328785767593
CRSS24_202406016037_V2,7,0,0.0,0.009363690522679982,0.009363690522679984,,0.009363690522679982
CRSS24_202406016039_V1,7,0,0.0,0.009363690522679982,0.009363690522679984,,0.009363690522679982
CRSS24_202406016039_V2,7,0,0.0,0.2652345183007208,0.2652345183007208,,0.2652345183007208
CRSS24_202406016055_V1,7,0,0.0,0.31530363214191875,0.31530363214191875,,0.31530363214191875
CRSS24_202406016058_V1,7,0,0.0,0.009363690522679982,0.009363690522679984,,0.009363690522679982
CRSS24_202406016071_V2,7,0,0.0,0.034298038018785254,0.034298038018785254,,0.034298038018785254
CRSS24_202406016097_V2,7,0,0.0,0.03042295195135827,0.03042295195135827,,0.03042295195135827
CRSS24_202406016213_V2,7,0,0.0,0.3172495096902614,0.31724950969026133,,0.3172495096902614
CRSS24_202406016239_V2,7,0,0.0,0.045853709502229924,0.04585370950222992,,0.045853709502229924
CRSS24_202406016246_V1,7,0,0.0,0.009363690522679982,0.009363690522679984,,0.009363690522679982
CRSS24_202406016274_V1,7,0,0.0,0.38208880770408665,0.38208880770408665,,0.38208880770408665
CRSS24_202406016274_V2,7,0,0.0,0.045853709502229924,0.04585370950222992,,0.045853709502229924
CRSS24_202406016463_V2,7,0,0.0,0.007841457567471274,0.007841457567471274,,0.007841457567471274
CRSS24_202406016668_V1,7,0,0.0,0.38208880770408665,0.38208880770408665,,0.38208880770408665
CRSS24_202406016775_V1,7,0,0.0,0.05954014064867959,0.059540140648679594,,0.05954014064867959
CRSS24_202406017471_V1,7,0,0.0,0.03042295195135827,0.03042295195135827,,0.03042295195135827
CRSS24_202406017471_V2,7,0,0.0,0.2487598090115018,0.24875980901150183,,0.2487598090115018
CRSS24_202406017490_V1,7,0,0.0,0.007841457567471274,0.007841457567471274,,0.007841457567471274
CRSS24_202406017504_V6,7,0,0.0,0.009363690522679982,0.009363690522679984,,0.009363690522679982
CRSS24_202406017564_V1,7,0,0.0,0.009363690522679982,0.009363690522679984,,0.009363690522679982
CRSS24_202406017612_V2,7,0,0.0,0.009363690522679982,0.009363690522679984,,0.009363690522679982
CRSS24_202406017618_V2,7,0,0.0,0.03820160323281311,0.0382016032328131,,0.03820160323281311
CRSS24_202406017626_V2,7,0,0.0,0.019787237662516926,0.01978723766251693,,0.019787237662516926
CRSS24_202406017754_V1,7,0,0.0,0.04128147618546097,0.04128147618546098,,0.04128147618546097
CRSS24_202406017812_V2,7,0,0.0,0.007841457567471274,0.007841457567471274,,0.007841457567471274
CRSS24_202406017821_V2,7,0,0.0,0.2652345183007208,0.2652345183007208,,0.2652345183007208
CRSS24_202406017899_V1,7,0,0.0,0.045853709502229924,0.04585370950222992,,0.045853709502229924
CRSS24_202406017933_V1,7,0,0.0,0.03042295195135827,0.03042295195135827,,0.03042295195135827
CRSS24_202406017974_V1,7,0,0.0,0.31530363214191875,0.31530363214191875,,0.31530363214191875
CRSS24_202406017979_V2,7,0,0.0,0.38208880770408665,0.38208880770408665,,0.38208880770408665
CRSS24_202406018004_V1,7,0,0.0,0.009363690522679982,0.009363690522679984,,0.009363690522679982
CRSS24_202406018027_V2,7,0,0.0,0.007841457567471274,0.007841457567471274,,0.007841457567471274
CRSS24_202406018031_V1,7,0,0.0,0.2487598090115018,0.24875980901150183,,0.2487598090115018
CRSS24_202406018040_V1,7,0,0.0,0.009363690522679982,0.009363690522679984,,0.009363690522679982
CRSS24_202406018052_V2,7,0,0.0,0.007841457567471274,0.007841457567471274,,0.007841457567471274
CRSS24_202406018057_V1,7,0,0.0,0.04867166735813721,0.0486716673581372,,0.04867166735813721
CRSS24_202406018065_V1,7,0,0.0,0.03189228864058511,0.03189228864058511,,0.03189228864058511
CRSS24_202406018076_V1,7,0,0.0,0.38208880770408665,0.38208880770408665,,0.38208880770408665
CRSS24_202406018102_V1,7,0,0.0,0.31530363214191875,0.31530363214191875,,0.31530363214191875
CRSS24_202406018102_V2,7,0,0.0,0.31530363214191875,0.31530363214191875,,0.31530363214191875
CRSS24_202406018111_V2,7,0,0.0,0.3342246919052213,0.33422469190522125,,0.3342246919052213
CRSS24_202406018139_V2,7,0,0.0,0.38208880770408665,0.38208880770408665,,0.38208880770408665
CRSS24_202406018190_V2,7,0,0.0,0.38208880770408665,0.38208880770408665,,0.38208880770408665
CRSS24_202406018196_V1,7,0,0.0,0.03042295195135827,0.03042295195135827,,0.03042295195135827
CRSS24_202406018196_V2,7,0,0.0,0.022038328785767593,0.022038328785767596,,0.022038328785767593
CRSS24_202406018218_V2,7,0,0.0,0.31530363214191875,0.31530363214191875,,0.31530363214191875
CRSS24_202406018311_V1,7,0,0.0,0.03228403328316773,0.03228403328316773,,0.03228403328316773
CRSS24_202406018312_V1,7,0,0.0,0.026128597460226607,0.026128597460226607,,0.026128597460226607
CRSS24_202406018395_V1,7,0,0.0,0.38208880770408665,0.38208880770408665,,0.38208880770408665
CRSS24_202406018440_V1,7,0,0.0,0.009363690522679982,0.009363690522679984,,0.009363690522679982
CRSS24_202406018456_V1,7,0,0.0,0.38208880770408665,0.38208880770408665,,0.38208880770408665
CRSS24_202406018490_V2,7,0,0.0,0.009363690522679982,0.009363690522679984,,0.009363690522679982
CRSS24_202406018492_V1,7,0,0.0,0.38208880770408665,0.38208880770408665,,0.38208880770408665
CRSS24_202406019440_V1,7,0,0.0,0.048902132905862726,0.04890213290586273,,0.048902132905862726
