telemetry_scenario_id,rows,anomaly_rate,future3_rate,future6_rate,bucket,split
CRSS24_202405998704_V2,24,0.0,0.0,0.0,0.020111857452455875,train
CRSS24_202405998707_V1,24,0.0,0.0,0.0,0.7335156723236469,validation
CRSS24_202405998707_V2,24,0.0,0.0,0.0,0.9193533451574281,test
CRSS24_202405998718_V1,24,0.0,0.0,0.0,0.9480263544125543,test
CRSS24_202405998718_V2,24,0.0,0.0,0.0,0.690925398303877,train
CRSS24_202405998735_V1,24,0.0,0.0,0.0,0.16225721271761162,train
CRSS24_202405998735_V2,24,0.0,0.0,0.0,0.6786958059944901,train
CRSS24_202405998738_V1,24,0.0,0.0,0.0,0.9929239291215604,test
CRSS24_202405998738_V2,24,0.0,0.0,0.0,0.753654308094097,validation
CRSS24_202405998741_V1,24,0.0,0.0,0.0,0.1251380988688064,train
CRSS24_202405998752_V1,24,0.0,0.0,0.0,0.5467814781113485,train
CRSS24_202405998752_V2,24,0.0,0.0,0.0,0.10417084305178627,train
CRSS24_202405998752_V3,24,0.0,0.0,0.0,0.8337013029571858,validation
CRSS24_202405998752_V4,24,0.0,0.0,0.0,0.3451423552690871,train
CRSS24_202405998789_V1,24,0.0,0.0,0.0,0.5384429517524417,train
CRSS24_202405998789_V2,24,0.0,0.0,0.0,0.6565536858179964,train
CRSS24_202405998803_V1,24,0.0,0.0,0.0,0.17866748063328383,train
CRSS24_202405998808_V1,24,0.0,0.0,0.0,0.3828102085699351,train
CRSS24_202405998808_V2,24,0.0,0.0,0.0,0.7395687491492295,validation
CRSS24_202405998823_V1,24,0.0,0.0,0.0,0.6725342303217702,train
CRSS24_202405998823_V2,24,0.0,0.0,0.0,0.04044945632118021,train
CRSS24_202405998828_V1,24,0.0,0.0,0.0,0.16842216676297184,train
CRSS24_202405998828_V2,24,0.0,0.0,0.0,0.8303606065060851,validation
CRSS24_202405998831_V1,24,0.0,0.0,0.0,0.516573826669849,train
CRSS24_202405998831_V2,24,0.0,0.0,0.0,0.7098576926416386,validation
CRSS24_202405998835_V1,24,0.0,0.0,0.0,0.09809873790901591,train
CRSS24_202405998835_V2,24,0.0,0.0,0.0,0.3305658314681067,train
CRSS24_202405998841_V1,24,0.0,0.0,0.0,0.9016426219375904,test
CRSS24_202405998842_V1,24,0.0,0.0,0.0,0.30134409719643745,train
CRSS24_202405998842_V2,24,0.0,0.0,0.0,0.777159612108292,validation
CRSS24_202405998850_V1,24,0.0,0.0,0.0,0.2996821292442461,train
CRSS24_202405998850_V2,24,0.0,0.0,0.0,0.15806303176983796,train
CRSS24_202405998873_V1,24,0.0,0.0,0.0,0.9781776538533572,test
CRSS24_202405998873_V2,24,0.0,0.0,0.0,0.35566813530299535,train
CRSS24_202405998885_V1,24,0.0,0.0,0.0,0.04413270276136061,train
CRSS24_202405998885_V2,24,0.0,0.0,0.0,0.6993768789571191,train
CRSS24_202405998888_V1,24,0.0,0.0,0.0,0.9684626196903322,test
CRSS24_202405998888_V2,24,0.0,0.0,0.0,0.3981802946418012,train
CRSS24_202405998888_V3,24,0.0,0.0,0.0,0.9243569052602064,test
CRSS24_202405998889_V1,24,0.0,0.0,0.0,0.5273421477822918,train
CRSS24_202405998889_V2,24,0.0,0.0,0.0,0.8531370593358616,test
CRSS24_202405998897_V1,24,0.0,0.0,0.0,0.10692558579773773,train
CRSS24_202405998897_V2,24,0.0,0.0,0.0,0.7709889779265479,validation
CRSS24_202405998903_V1,24,0.0,0.0,0.0,0.06336969650894629,train
CRSS24_202405998903_V2,24,0.0,0.0,0.0,0.7472830481704518,validation
CRSS24_202405998934_V1,24,0.0,0.0,0.0,0.3966308556023591,train
CRSS24_202405998934_V2,24,0.0,0.0,0.0,0.2129140568927196,train
CRSS24_202405998934_V3,24,0.0,0.0,0.0,0.13894416511499885,train
CRSS24_202405998934_V4,24,0.0,0.0,0.0,0.4936077242003772,train
CRSS24_202405998936_V2,24,0.0,0.0,0.0,0.6633210085945486,train
CRSS24_202405998936_V3,24,0.0,0.0,0.0,0.5427999581542797,train
CRSS24_202405998937_V1,24,0.0,0.0,0.0,0.5092133163728783,train
CRSS24_202405998937_V2,24,0.0,0.0,0.0,0.7005159202265823,validation
CRSS24_202405998943_V1,24,0.0,0.0,0.0,0.8644075989407505,test
CRSS24_202405998943_V2,24,0.0,0.0,0.0,0.9818313359240609,test
CRSS24_202405998974_V1,24,1.0,0.9583333333333334,0.9583333333333334,0.7248854496807059,validation
CRSS24_202405998974_V2,24,0.0,0.0,0.0,0.23752314835729152,train
CRSS24_202405999009_V1,24,0.0,0.0,0.0,0.09401835782779808,train
CRSS24_202405999040_V1,24,0.0,0.0,0.0,0.06311016158738876,train
CRSS24_202405999084_V1,24,0.0,0.0,0.0,0.19382464797092244,train
CRSS24_202405999084_V2,24,0.0,0.0,0.0,0.3510278024131031,train
CRSS24_202405999096_V1,24,0.0,0.0,0.0,0.17824268368497553,train
CRSS24_202405999096_V2,24,0.0,0.0,0.0,0.570372677540959,train
CRSS24_202405999124_V1,24,0.0,0.0,0.0,0.16011955639350217,train
CRSS24_202405999124_V2,24,0.0,0.0,0.0,0.8159102464131802,validation
CRSS24_202405999138_V1,24,0.0,0.0,0.0,0.9234236003652736,test
CRSS24_202405999138_V2,24,0.0,0.0,0.0,0.47973311563947546,train
CRSS24_202405999150_V1,24,0.0,0.0,0.0,0.9256273954933573,test
CRSS24_202405999150_V2,24,0.0,0.0,0.0,0.5520902542751492,train
CRSS24_202405999150_V3,24,0.0,0.0,0.0,0.46035290473614654,train
CRSS24_202405999163_V1,24,0.0,0.0,0.0,0.18628262546525398,train
CRSS24_202405999184_V1,24,0.0,0.0,0.0,0.6725047108886076,train
CRSS24_202405999184_V2,24,0.0,0.0,0.0,0.9163324618517263,test
CRSS24_202405999189_V1,24,0.0,0.0,0.0,0.8354506434023964,validation
CRSS24_202405999189_V2,24,0.0,0.0,0.0,0.8877268850076308,test
CRSS24_202405999204_V1,24,0.0,0.0,0.0,0.5763995567281729,train
CRSS24_202405999204_V2,24,0.0,0.0,0.0,0.6092127025148861,train
CRSS24_202405999212_V1,24,0.0,0.0,0.0,0.3182874532226211,train
CRSS24_202405999212_V2,24,0.0,0.0,0.0,0.5429930786003808,train
CRSS24_202405999224_V1,24,0.0,0.0,0.0,0.09203305330407643,train
CRSS24_202405999253_V1,24,0.0,0.0,0.0,0.6213210559499732,train
CRSS24_202405999253_V2,24,0.0,0.0,0.0,0.3598861748724911,train
CRSS24_202405999292_V1,24,0.0,0.0,0.0,0.22945671883166224,train
CRSS24_202405999292_V2,24,0.0,0.0,0.0,0.1396660749194366,train
CRSS24_202405999301_V1,24,0.0,0.0,0.0,0.9047059821674381,test
CRSS24_202405999301_V2,24,0.0,0.0,0.0,0.09127110873611437,train
CRSS24_202405999304_V1,24,0.0,0.0,0.0,0.9390289764709372,test
CRSS24_202405999304_V2,24,0.0,0.0,0.0,0.6159359015561491,train
CRSS24_202405999311_V1,24,0.0,0.0,0.0,0.8036077306148615,validation
CRSS24_202405999311_V2,24,0.0,0.0,0.0,0.4752214461274495,train
CRSS24_202405999313_V1,24,0.0,0.0,0.0,0.5765873027445253,train
CRSS24_202405999314_V1,24,0.0,0.0,0.0,0.9346201580331243,test
CRSS24_202405999315_V1,24,0.0,0.0,0.0,0.5779921479006279,train
CRSS24_202405999315_V2,24,0.0,0.0,0.0,0.11280140120368483,train
CRSS24_202405999323_V1,24,0.0,0.0,0.0,0.9673918702098057,test
CRSS24_202405999323_V2,24,0.0,0.0,0.0,0.2875764989963678,train
CRSS24_202405999353_V1,24,0.0,0.0,0.0,0.819234596523278,validation
CRSS24_202405999354_V1,24,0.0,0.0,0.0,0.3479540658527878,train
CRSS24_202405999354_V2,24,0.0,0.0,0.0,0.7022928830008704,validation
CRSS24_202405999355_V1,24,0.0,0.0,0.0,0.8785241769809565,test
CRSS24_202405999355_V2,24,0.0,0.0,0.0,0.2072010932506996,train
CRSS24_202405999370_V1,24,0.0,0.0,0.0,0.5120873617734963,train
CRSS24_202405999370_V2,24,0.0,0.0,0.0,0.27771058079733296,train
CRSS24_202405999376_V1,24,0.0,0.0,0.0,0.42467050194383377,train
CRSS24_202405999376_V2,24,0.0,0.0,0.0,0.32407993178909644,train
CRSS24_202405999416_V1,24,0.0,0.0,0.0,0.5903443723428865,train
CRSS24_202405999425_V1,24,0.0,0.0,0.0,0.888459959972757,test
CRSS24_202405999427_V1,24,0.0,0.0,0.0,0.6452395870921294,train
CRSS24_202405999429_V1,24,0.0,0.0,0.0,0.3836289852353812,train
CRSS24_202405999429_V2,24,0.0,0.0,0.0,0.7442198744379496,validation
CRSS24_202405999443_V1,24,0.0,0.0,0.0,0.5295295525643811,train
CRSS24_202405999452_V1,24,0.0,0.0,0.0,0.10877182919270634,train
CRSS24_202405999473_V1,24,0.0,0.0,0.0,0.20170597294385217,train
CRSS24_202405999482_V1,24,1.0,0.9583333333333334,0.9583333333333334,0.9731775610645249,test
CRSS24_202405999482_V2,24,0.0,0.0,0.0,0.19230352160341654,train
CRSS24_202405999512_V1,24,0.0,0.0,0.0,0.16544927846767224,train
CRSS24_202405999512_V2,24,0.0,0.0,0.0,0.8573748191952181,test
CRSS24_202405999521_V1,24,0.0,0.0,0.0,0.0546186815608802,train
CRSS24_202405999521_V2,24,0.0,0.0,0.0,0.05251443852961865,train
CRSS24_202405999537_V1,24,0.0,0.0,0.0,0.035309976906355,train
CRSS24_202405999562_V1,24,0.0,0.0,0.0,0.5765202847720404,train
CRSS24_202405999562_V2,24,0.0,0.0,0.0,0.7355064346304877,validation
CRSS24_202405999562_V3,24,0.0,0.0,0.0,0.06572902693080926,train
CRSS24_202405999572_V1,24,0.0,0.0,0.0,0.20281878374582593,train
CRSS24_202405999572_V2,24,0.0,0.0,0.0,0.6153194491321499,train
CRSS24_202405999600_V1,24,0.0,0.0,0.0,0.23918745043668604,train
CRSS24_202405999600_V2,24,0.0,0.0,0.0,0.9579264549440533,test
CRSS24_202405999604_V1,24,0.0,0.0,0.0,0.6225009177863833,train
CRSS24_202405999604_V2,24,0.0,0.0,0.0,0.6544765200592756,train
CRSS24_202405999613_V1,24,0.0,0.0,0.0,0.5480056473864255,train
CRSS24_202405999613_V2,24,0.0,0.0,0.0,0.36369032351386044,train
CRSS24_202405999613_V3,24,0.0,0.0,0.0,0.34627888918534827,train
CRSS24_202405999636_V1,24,0.0,0.0,0.0,0.3370720435253047,train
CRSS24_202405999636_V2,24,0.0,0.0,0.0,0.047460868732878206,train
CRSS24_202405999669_V1,24,0.0,0.0,0.0,0.6706036992069808,train
CRSS24_202405999669_V2,24,0.0,0.0,0.0,0.08836400813617837,train
CRSS24_202405999693_V1,24,0.0,0.0,0.0,0.3790996941689168,train
CRSS24_202405999693_V2,24,0.0,0.0,0.0,0.01873472170409158,train
CRSS24_202405999710_V1,24,0.0,0.0,0.0,0.4108058003268218,train
CRSS24_202405999710_V2,24,0.0,0.0,0.0,0.30998092012246625,train
CRSS24_202405999750_V1,24,0.0,0.0,0.0,0.5982108012768931,train
CRSS24_202405999750_V2,24,0.0,0.0,0.0,0.29196137173379805,train
CRSS24_202405999761_V1,24,0.0,0.0,0.0,0.7842566391416491,validation
CRSS24_202405999761_V2,24,0.0,0.0,0.0,0.5547351233090123,train
CRSS24_202405999770_V1,24,0.0,0.0,0.0,0.7373543881665343,validation
CRSS24_202405999773_V1,24,0.0,0.0,0.0,0.5649713891476792,train
CRSS24_202405999773_V2,24,0.0,0.0,0.0,0.4699801431200421,train
CRSS24_202405999781_V1,24,0.0,0.0,0.0,0.14451352486957644,train
CRSS24_202405999781_V2,24,0.0,0.0,0.0,0.03464296670505846,train
CRSS24_202405999782_V1,24,0.0,0.0,0.0,0.04378897627903823,train
CRSS24_202405999782_V2,24,0.0,0.0,0.0,0.7633314614098825,validation
CRSS24_202405999791_V1,24,0.0,0.0,0.0,0.17834274474958486,train
CRSS24_202405999801_V1,24,0.0,0.0,0.0,0.7322470011963153,validation
CRSS24_202405999801_V2,24,0.0,0.0,0.0,0.0987813323966184,train
CRSS24_202405999803_V1,24,0.0,0.0,0.0,0.8073225221148046,validation
CRSS24_202405999803_V2,24,0.0,0.0,0.0,0.7375556495360927,validation
CRSS24_202405999804_V1,24,0.0,0.0,0.0,0.06311838865818419,train
CRSS24_202405999804_V2,24,0.0,0.0,0.0,0.7985632426102095,validation
CRSS24_202405999805_V1,24,0.0,0.0,0.0,0.5888179148521316,train
CRSS24_202405999805_V2,24,0.0,0.0,0.0,0.3409682154518012,train
CRSS24_202405999978_V1,24,0.0,0.0,0.0,0.44463815969523,train
CRSS24_202405999978_V2,24,0.0,0.0,0.0,0.09447943072171869,train
CRSS24_202406000167_V1,24,0.0,0.0,0.0,0.8848287509486146,test
CRSS24_202406000167_V2,24,0.0,0.0,0.0,0.26864892599839924,train
CRSS24_202406000167_V3,24,0.0,0.0,0.0,0.4083330124636025,train
CRSS24_202406000187_V1,24,0.0,0.0,0.0,0.04863445555060973,train
CRSS24_202406000187_V2,24,0.0,0.0,0.0,0.1235916465808618,train
CRSS24_202406000332_V1,24,0.0,0.0,0.0,0.011936784259028915,train
CRSS24_202406000332_V2,24,0.0,0.0,0.0,0.7512801570704394,validation
CRSS24_202406000382_V1,24,0.0,0.0,0.0,0.025612493051591443,train
CRSS24_202406000393_V1,24,0.0,0.0,0.0,0.7650051633280248,validation
CRSS24_202406000393_V2,24,0.0,0.0,0.0,0.3554535073590124,train
CRSS24_202406000393_V3,24,0.0,0.0,0.0,0.6523299924219795,train
CRSS24_202406000422_V1,24,0.0,0.0,0.0,0.1509663416424222,train
CRSS24_202406000455_V1,24,0.0,0.0,0.0,0.9510444216316204,test
CRSS24_202406000455_V2,24,0.0,0.0,0.0,0.15858735310812186,train
CRSS24_202406000474_V1,24,0.0,0.0,0.0,0.7684815935251493,validation
CRSS24_202406000474_V2,24,0.0,0.0,0.0,0.6405477539264941,train
CRSS24_202406000485_V1,24,0.0,0.0,0.0,0.6722479510754924,train
CRSS24_202406000515_V1,24,0.0,0.0,0.0,0.02693942748637391,train
CRSS24_202406000515_V2,24,0.0,0.0,0.0,0.0055234332116142456,train
CRSS24_202406000595_V1,24,0.0,0.0,0.0,0.624446027824759,train
CRSS24_202406000595_V2,24,0.0,0.0,0.0,0.008050590289768435,train
CRSS24_202406000659_V1,24,0.0,0.0,0.0,0.09634080834135898,train
CRSS24_202406000677_V1,24,0.0,0.0,0.0,0.6224962504632995,train
CRSS24_202406000677_V2,24,0.0,0.0,0.0,0.9248670339409418,test
CRSS24_202406000729_V1,24,0.0,0.0,0.0,0.3891852915727499,train
CRSS24_202406000729_V2,24,0.0,0.0,0.0,0.24332697229537345,train
CRSS24_202406000731_V1,24,0.0,0.0,0.0,0.011908518153221467,train
CRSS24_202406000731_V2,24,0.0,0.0,0.0,0.21223939913609982,train
CRSS24_202406000749_V1,24,0.0,0.0,0.0,0.8302492450061835,validation
CRSS24_202406000749_V2,24,0.0,0.0,0.0,0.16756424218592333,train
CRSS24_202406000749_V3,24,0.0,0.0,0.0,0.8843808539408214,test
CRSS24_202406000769_V1,24,0.0,0.0,0.0,0.8516247814641392,test
CRSS24_202406000769_V2,24,0.0,0.0,0.0,0.41580461231428306,train
CRSS24_202406000799_V1,24,0.0,0.0,0.0,0.1238444496700178,train
CRSS24_202406000860_V1,24,0.0,0.0,0.0,0.4708678497632192,train
CRSS24_202406000860_V2,24,0.0,0.0,0.0,0.36978035638336565,train
CRSS24_202406000909_V1,24,0.0,0.0,0.0,0.3538360305488659,train
CRSS24_202406000909_V2,24,0.0,0.0,0.0,0.2664978013528739,train
CRSS24_202406000962_V1,24,0.0,0.0,0.0,0.8813037858068253,test
CRSS24_202406000962_V2,24,0.0,0.0,0.0,0.3462918755473317,train
CRSS24_202406001029_V1,24,0.0,0.0,0.0,0.7997372797224059,validation
CRSS24_202406001029_V2,24,0.0,0.0,0.0,0.0505404190743669,train
CRSS24_202406001029_V3,24,0.0,0.0,0.0,0.5855199616834335,train
CRSS24_202406001045_V1,24,0.0,0.0,0.0,0.8380167334894688,validation
CRSS24_202406001046_V1,24,0.0,0.0,0.0,0.5493115816612988,train
CRSS24_202406001046_V2,24,0.0,0.0,0.0,0.14522902787319128,train
CRSS24_202406001071_V1,24,0.0,0.0,0.0,0.22817202592924518,train
CRSS24_202406001071_V2,24,0.0,0.0,0.0,0.9752105262538443,test
CRSS24_202406001071_V3,24,0.0,0.0,0.0,0.5377046592854207,train
CRSS24_202406001071_V4,24,0.0,0.0,0.0,0.6967860089374673,train
CRSS24_202406001080_V1,24,0.0,0.0,0.0,0.8571168034936107,test
CRSS24_202406001108_V1,24,0.0,0.0,0.0,0.5733504347906798,train
CRSS24_202406001150_V1,24,0.0,0.0,0.0,0.6694253128183599,train
CRSS24_202406001150_V2,24,0.0,0.0,0.0,0.9431625185402023,test
CRSS24_202406001154_V1,24,0.0,0.0,0.0,0.5871287969842387,train
CRSS24_202406001161_V1,24,0.0,0.0,0.0,0.1643740008967868,train
CRSS24_202406001161_V2,24,0.0,0.0,0.0,0.7398362317448101,validation
CRSS24_202406001162_V1,24,0.0,0.0,0.0,0.6466373169437604,train
CRSS24_202406001165_V1,24,0.0,0.0,0.0,0.8701681426889655,test
CRSS24_202406001165_V2,24,0.0,0.0,0.0,0.8785454244070093,test
CRSS24_202406001165_V3,24,0.0,0.0,0.0,0.6470856269931154,train
CRSS24_202406001235_V1,24,0.0,0.0,0.0,0.5807784501418422,train
CRSS24_202406001273_V1,24,0.0,0.0,0.0,0.5418506126249792,train
CRSS24_202406001273_V2,24,0.0,0.0,0.0,0.08981240845513819,train
CRSS24_202406001318_V1,24,0.0,0.0,0.0,0.6473498003667569,train
CRSS24_202406001326_V1,24,0.0,0.0,0.0,0.01725749206199718,train
CRSS24_202406001333_V1,24,0.0,0.0,0.0,0.38671131557475574,train
CRSS24_202406001333_V2,24,0.0,0.0,0.0,0.8594776987702301,test
CRSS24_202406001333_V3,24,1.0,0.9583333333333334,0.9583333333333334,0.1853182339540958,train
CRSS24_202406001335_V1,24,0.0,0.0,0.0,0.36035160868436833,train
CRSS24_202406001335_V2,24,0.0,0.0,0.0,0.4879062935914626,train
CRSS24_202406001337_V1,24,0.0,0.0,0.0,0.9027036111575327,test
CRSS24_202406001337_V2,24,0.0,0.0,0.0,0.37009842795554976,train
CRSS24_202406001350_V1,24,0.0,0.0,0.0,0.24601969268313137,train
CRSS24_202406001392_V1,24,0.0,0.0,0.0,0.2971961068215771,train
CRSS24_202406001392_V2,24,0.0,0.0,0.0,0.5856340489316811,train
CRSS24_202406001402_V1,24,0.0,0.0,0.0,0.5453358093615006,train
CRSS24_202406001402_V2,24,0.0,0.0,0.0,0.4426737642946359,train
CRSS24_202406001430_V1,24,0.0,0.0,0.0,0.8798173281549982,test
CRSS24_202406001442_V1,24,0.0,0.0,0.0,0.6209675070412847,train
CRSS24_202406001442_V2,24,0.0,0.0,0.0,0.6144439621396465,train
CRSS24_202406001478_V1,24,0.0,0.0,0.0,0.6312261995932148,train
CRSS24_202406001509_V1,24,0.0,0.0,0.0,0.24140189360859848,train
CRSS24_202406001573_V1,24,0.0,0.0,0.0,0.02052649087750504,train
CRSS24_202406001573_V2,24,0.0,0.0,0.0,0.387297093492769,train
CRSS24_202406001583_V1,24,0.0,0.0,0.0,0.3013419681930314,train
CRSS24_202406001583_V2,24,0.0,0.0,0.0,0.7979709989852204,validation
CRSS24_202406001591_V1,24,0.0,0.0,0.0,0.5832570215182512,train
CRSS24_202406001591_V2,24,0.0,0.0,0.0,0.47921192703750265,train
CRSS24_202406001631_V1,24,0.0,0.0,0.0,0.43234151914537455,train
CRSS24_202406001631_V2,24,0.0,0.0,0.0,0.9778569205612543,test
CRSS24_202406001644_V1,24,0.0,0.0,0.0,0.7221235085097429,validation
CRSS24_202406001644_V2,24,0.0,0.0,0.0,0.3399831485794818,train
CRSS24_202406001646_V1,24,0.0,0.0,0.0,0.4586588583091877,train
CRSS24_202406001675_V1,24,0.0,0.0,0.0,0.009123410333209533,train
CRSS24_202406001675_V2,24,0.0,0.0,0.0,0.2016713163353669,train
CRSS24_202406001675_V3,24,0.0,0.0,0.0,0.9563027433949296,test
CRSS24_202406001676_V1,24,0.0,0.0,0.0,0.9697313073486395,test
CRSS24_202406001703_V1,24,0.0,0.0,0.0,0.9047075970807829,test
CRSS24_202406001703_V2,24,0.0,0.0,0.0,0.982878905949853,test
CRSS24_202406001704_V1,24,0.0,0.0,0.0,0.6604386292538695,train
CRSS24_202406001704_V2,24,0.0,0.0,0.0,0.20954393553769773,train
CRSS24_202406001712_V1,24,0.0,0.0,0.0,0.6891752413215989,train
CRSS24_202406001712_V2,24,0.0,0.0,0.0,0.08044715693230907,train
CRSS24_202406001712_V3,24,0.0,0.0,0.0,0.6997567677636995,train
CRSS24_202406001744_V1,24,0.0,0.0,0.0,0.9963524828190805,test
CRSS24_202406001745_V1,24,0.0,0.0,0.0,0.5115335994659769,train
CRSS24_202406001745_V2,24,0.0,0.0,0.0,0.7012946409409154,validation
CRSS24_202406001750_V1,24,0.0,0.0,0.0,0.9022999044745927,test
CRSS24_202406001750_V2,24,0.0,0.0,0.0,0.5684685363826502,train
CRSS24_202406001752_V1,24,0.0,0.0,0.0,0.6026703022892285,train
CRSS24_202406001752_V2,24,0.0,0.0,0.0,0.628072358814085,train
CRSS24_202406001753_V1,24,0.0,0.0,0.0,0.9889199032888095,test
CRSS24_202406001753_V2,24,0.0,0.0,0.0,0.22580861258921414,train
CRSS24_202406001755_V1,24,0.0,0.0,0.0,0.8480909433793489,validation
CRSS24_202406001755_V2,24,0.0,0.0,0.0,0.487078476344952,train
CRSS24_202406001763_V1,24,0.0,0.0,0.0,0.4863307849705058,train
CRSS24_202406001796_V1,24,0.0,0.0,0.0,0.020009927223438844,train
CRSS24_202406001796_V2,24,0.0,0.0,0.0,0.9763740827274449,test
CRSS24_202406001806_V1,24,0.0,0.0,0.0,0.49959413579190015,train
CRSS24_202406001806_V2,24,0.0,0.0,0.0,0.6587288416127509,train
CRSS24_202406001808_V1,24,0.0,0.0,0.0,0.9550296349811902,test
CRSS24_202406001808_V2,24,0.0,0.0,0.0,0.9130891642796549,test
CRSS24_202406001824_V1,24,0.0,0.0,0.0,0.9095247338780958,test
CRSS24_202406001824_V2,24,0.0,0.0,0.0,0.4461989403809884,train
CRSS24_202406001824_V3,24,0.0,0.0,0.0,0.25774311932216937,train
CRSS24_202406001824_V4,24,0.0,0.0,0.0,0.034621055711671025,train
CRSS24_202406001825_V1,24,0.0,0.0,0.0,0.41582999737370524,train
CRSS24_202406001825_V2,24,0.0,0.0,0.0,0.03363244213015596,train
CRSS24_202406001843_V1,24,0.0,0.0,0.0,0.5962041564276918,train
CRSS24_202406001850_V1,24,0.0,0.0,0.0,0.8986262087474173,test
CRSS24_202406001868_V1,24,0.0,0.0,0.0,0.9365268137623851,test
CRSS24_202406001868_V2,24,0.0,0.0,0.0,0.8336315748360081,validation
CRSS24_202406001886_V1,24,0.0,0.0,0.0,0.14580711003993804,train
CRSS24_202406001886_V2,24,0.0,0.0,0.0,0.03642261611214434,train
CRSS24_202406001911_V1,24,0.0,0.0,0.0,0.8111441395737101,validation
CRSS24_202406001911_V2,24,0.0,0.0,0.0,0.21351997442858292,train
CRSS24_202406001922_V1,24,0.0,0.0,0.0,0.0915099175394303,train
CRSS24_202406001922_V2,24,0.0,0.0,0.0,0.02637017262782207,train
CRSS24_202406001953_V1,24,0.0,0.0,0.0,0.35047111319156155,train
CRSS24_202406002005_V1,24,0.0,0.0,0.0,0.6358000695788767,train
CRSS24_202406002005_V2,24,0.0,0.0,0.0,0.706569511375057,validation
CRSS24_202406002027_V1,24,0.0,0.0,0.0,0.33652673669544203,train
CRSS24_202406002035_V1,24,0.0,0.0,0.0,0.08963221988864993,train
CRSS24_202406002035_V2,24,0.0,0.0,0.0,0.03938713950090742,train
CRSS24_202406002040_V1,24,0.0,0.0,0.0,0.15101696577645302,train
CRSS24_202406002040_V2,24,0.0,0.0,0.0,0.7458764213942635,validation
CRSS24_202406002050_V1,24,0.0,0.0,0.0,0.6845359249702971,train
CRSS24_202406002051_V1,24,0.0,0.0,0.0,0.2078260214086217,train
CRSS24_202406002051_V2,24,0.0,0.0,0.0,0.018060180129963015,train
CRSS24_202406002060_V1,24,0.0,0.0,0.0,0.6045469119224108,train
CRSS24_202406002061_V1,24,0.0,0.0,0.0,0.8388425190557824,validation
CRSS24_202406002061_V2,24,0.0,0.0,0.0,0.23053038591298516,train
CRSS24_202406002065_V1,24,0.0,0.0,0.0,0.04872726859728044,train
CRSS24_202406002065_V2,24,0.0,0.0,0.0,0.6684572875193454,train
CRSS24_202406002066_V1,24,0.0,0.0,0.0,0.3484365635897118,train
CRSS24_202406002068_V1,24,0.0,0.0,0.0,0.5231749130234064,train
CRSS24_202406002068_V2,24,0.0,0.0,0.0,0.4742589712781503,train
CRSS24_202406002083_V1,24,0.0,0.0,0.0,0.44918789119673613,train
CRSS24_202406002088_V1,24,0.0,0.0,0.0,0.38925158427777967,train
CRSS24_202406002089_V1,24,0.0,0.0,0.0,0.023711758904091957,train
CRSS24_202406002089_V2,24,0.0,0.0,0.0,0.297993591823148,train
CRSS24_202406002091_V1,24,0.0,0.0,0.0,0.5608779456375348,train
CRSS24_202406002091_V2,24,0.0,0.0,0.0,0.44906928912947636,train
CRSS24_202406002099_V1,24,0.0,0.0,0.0,0.8736561129041147,test
CRSS24_202406002099_V2,24,0.0,0.0,0.0,0.20061335787191367,train
CRSS24_202406002105_V1,24,0.0,0.0,0.0,0.09777153681446135,train
CRSS24_202406002118_V1,24,0.0,0.0,0.0,0.4351782692678222,train
CRSS24_202406002118_V2,24,0.0,0.0,0.0,0.7740403064000514,validation
CRSS24_202406002154_V1,24,0.0,0.0,0.0,0.33268131276887875,train
CRSS24_202406002163_V1,24,0.0,0.0,0.0,0.6524472266092075,train
CRSS24_202406002172_V1,24,0.0,0.0,0.0,0.36853246725363015,train
CRSS24_202406002172_V2,24,0.0,0.0,0.0,0.3326118237647721,train
CRSS24_202406002201_V1,24,0.0,0.0,0.0,0.453413524770507,train
CRSS24_202406002201_V2,24,0.0,0.0,0.0,0.7555946525548572,validation
CRSS24_202406002201_V3,24,0.0,0.0,0.0,0.980745819858449,test
CRSS24_202406002231_V1,24,0.0,0.0,0.0,0.6248467223776614,train
CRSS24_202406002231_V2,24,0.0,0.0,0.0,0.07175990591565144,train
CRSS24_202406002231_V3,24,0.0,0.0,0.0,0.0968253859544232,train
CRSS24_202406002233_V1,24,0.0,0.0,0.0,0.920517235975833,test
CRSS24_202406002233_V2,24,0.0,0.0,0.0,0.32967922169009206,train
CRSS24_202406002245_V1,24,0.0,0.0,0.0,0.8314874136893747,validation
CRSS24_202406002245_V2,24,0.0,0.0,0.0,0.7517541718556905,validation
CRSS24_202406002319_V1,24,0.0,0.0,0.0,0.4797723133768356,train
CRSS24_202406002319_V2,24,0.0,0.0,0.0,0.6157950320317864,train
CRSS24_202406002332_V1,24,0.0,0.0,0.0,0.9697484073624361,test
CRSS24_202406002332_V2,24,0.0,0.0,0.0,0.8891819605811457,test
CRSS24_202406002340_V1,24,0.0,0.0,0.0,0.6164985158519117,train
CRSS24_202406002352_V1,24,0.0,0.0,0.0,0.8353164044291052,validation
CRSS24_202406002352_V2,24,0.0,0.0,0.0,0.09376705183968112,train
CRSS24_202406002376_V1,24,0.0,0.0,0.0,0.017116959443575927,train
CRSS24_202406002376_V2,24,0.0,0.0,0.0,0.29825798964553,train
CRSS24_202406002397_V1,24,0.0,0.0,0.0,0.23398082382836863,train
CRSS24_202406002397_V2,24,0.0,0.0,0.0,0.002813878236993653,train
