timestamp_s,step,vehicle_id,scenario,VehicleSpeed,WheelSpeedFL,WheelSpeedFR,SteeringAngle,Accelerator,BrakePressure,BrakeStatus,RegenCommand,VCUState,MotorRPM,HVVoltage,HVCurrent,BatteryTemperature,CellVoltageDeviation,CellTemperatureDeviation,BMSState,PrechargeState,InverterTemperature,ChargingState,CrashEventStatus,ImpactSeverity,RolloverStatus,LongitudinalAcceleration,LateralAcceleration,YawRate,VCUHeartbeat,BMSHeartbeat,InverterHeartbeat,GatewayHeartbeat,DiagnosticState,wheel_speed_mean,speed_wheel_speed_error,estimated_hv_power_kw,battery_temperature_abs,cell_voltage_deviation_abs,cell_temperature_deviation_abs,steering_yaw_joint_magnitude,can_frame_interval_s,laboratory_generated,physical_vehicle,direct_actuation,TorqueCommand,RegenAvailable,SOC,SOH,IsolationStatus,ContactorState,TorqueFeedback,MotorTemperature,InverterState,SequenceCounter,ConnectorState,ChargeCurrent,IntegrityStatus,GatewayIntegrity,AuxBatteryVoltage,AuxBatteryStatus,DriverSeatbelt,PassengerSeatbelt,DriverPretensioner,PassengerPretensioner,RestraintDiagnostic,RestraintIntegrity,RestraintSequence,DriverAirbag,PassengerAirbag,SideAirbag,CurtainAirbag,DriverOccupant,PassengerOccupant,DriverPosition,PassengerPosition,RCMHeartbeat,OccupantSensorHeartbeat,RestraintGatewayHeartbeat,RestraintSequenceCounter
16.85,337,EV-LAB-001,NORMAL_BASELINE,52.04,52.370000000000005,51.94,-3.0,24.8,5.1000000000000005,1.0,4.0,2.0,2862.0,398.90000000000003,75.3,31.0,0.009000000000000001,2.2,2.0,2.0,63.0,0.0,0.0,0.0,0.0,-0.21,0.02,-2.4000000000000004,1.0,1.0,1.0,1.0,0.0,52.155,0.11500000000000199,30.037170000000003,31.0,0.009000000000000001,2.2,5.4,0.05,True,False,False,106.5,1.0,79.60000000000001,98.0,1.0,1.0,106.2,73.0,2.0,81.0,0.0,0.0,1.0,1.0,12.6,1.0,1.0,1.0,0.0,0.0,0.0,1.0,81.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,81.0
16.9,338,EV-LAB-001,NORMAL_BASELINE,51.94,52.17,51.9,-2.9000000000000004,26.400000000000002,5.0,1.0,4.0,2.0,2857.0,398.5,75.4,31.0,0.016,2.1,2.0,2.0,63.0,0.0,0.0,0.0,0.0,-0.2,0.01,-2.4000000000000004,1.0,1.0,1.0,1.0,0.0,52.035,0.09499999999999886,30.0469,31.0,0.016,2.1,5.300000000000001,0.05,True,False,False,108.60000000000001,1.0,79.60000000000001,98.0,1.0,1.0,109.0,73.0,2.0,82.0,0.0,0.0,1.0,1.0,12.56,1.0,1.0,1.0,0.0,0.0,0.0,1.0,82.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,82.0
16.95,339,EV-LAB-001,NORMAL_BASELINE,51.85,52.13,51.730000000000004,-2.8000000000000003,25.6,4.9,1.0,4.0,2.0,2852.0,398.40000000000003,75.0,31.0,0.013000000000000001,1.9000000000000001,2.0,2.0,62.0,0.0,0.0,0.0,0.0,-0.2,0.01,-2.2,1.0,1.0,1.0,1.0,0.0,51.93000000000001,0.0800000000000054,29.880000000000003,31.0,0.013000000000000001,1.9000000000000001,5.0,0.05,True,False,False,107.4,1.0,79.60000000000001,98.0,1.0,1.0,107.60000000000001,73.0,2.0,83.0,0.0,0.0,1.0,1.0,12.58,1.0,1.0,1.0,0.0,0.0,0.0,1.0,83.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,83.0
17.0,340,EV-LAB-001,NORMAL_BASELINE,51.75,52.1,51.54,-2.7,26.0,4.800000000000001,1.0,4.0,2.0,2846.0,398.70000000000005,75.5,31.0,0.011,2.2,2.0,2.0,62.0,0.0,0.0,0.0,0.0,-0.19,0.01,-2.2,1.0,1.0,1.0,1.0,0.0,51.82,0.07000000000000028,30.101850000000002,31.0,0.011,2.2,4.9,0.05,True,False,False,108.2,1.0,79.60000000000001,98.0,1.0,1.0,106.0,74.0,2.0,84.0,0.0,0.0,1.0,1.0,12.59,1.0,1.0,1.0,0.0,0.0,0.0,1.0,84.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,84.0
17.05,341,EV-LAB-001,NORMAL_BASELINE,51.660000000000004,51.76,51.6,-2.6,24.8,4.7,1.0,3.6,2.0,2841.0,399.3,77.0,31.0,0.011,1.9000000000000001,2.0,2.0,62.0,0.0,0.0,0.0,0.0,-0.19,0.01,-2.2,1.0,1.0,1.0,1.0,0.0,51.68,0.01999999999999602,30.746100000000002,31.0,0.011,1.9000000000000001,4.800000000000001,0.05,True,False,False,106.80000000000001,1.0,79.60000000000001,98.0,1.0,1.0,107.9,73.0,2.0,85.0,0.0,0.0,1.0,1.0,12.64,1.0,1.0,1.0,0.0,0.0,0.0,1.0,85.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,85.0
17.1,342,EV-LAB-001,NORMAL_BASELINE,51.57,51.870000000000005,51.22,-2.5,24.400000000000002,4.6000000000000005,1.0,3.6,2.0,2836.0,399.8,74.3,31.0,0.016,2.1,2.0,2.0,61.0,0.0,0.0,0.0,0.0,-0.19,0.01,-2.0,1.0,1.0,1.0,1.0,0.0,51.545,0.02499999999999858,29.70514,31.0,0.016,2.1,4.5,0.05,True,False,False,106.2,1.0,79.60000000000001,98.0,1.0,1.0,106.10000000000001,72.0,2.0,86.0,0.0,0.0,1.0,1.0,12.57,1.0,1.0,1.0,0.0,0.0,0.0,1.0,86.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,86.0
17.15,343,EV-LAB-001,NORMAL_BASELINE,51.480000000000004,51.78,51.33,-2.5,24.8,4.5,1.0,3.6,2.0,2831.0,398.40000000000003,75.4,31.0,0.014,2.3000000000000003,2.0,2.0,62.0,0.0,0.0,0.0,0.0,-0.18,0.01,-2.0,1.0,1.0,1.0,1.0,0.0,51.555,0.07499999999999574,30.039360000000006,31.0,0.014,2.3000000000000003,4.5,0.05,True,False,False,107.0,1.0,79.60000000000001,98.0,1.0,1.0,103.9,72.0,2.0,87.0,0.0,0.0,1.0,1.0,12.67,1.0,1.0,1.0,0.0,0.0,0.0,1.0,87.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,87.0
17.2,344,EV-LAB-001,NORMAL_BASELINE,51.39,51.68,51.22,-2.4000000000000004,24.400000000000002,4.4,1.0,3.6,2.0,2827.0,398.8,75.4,31.0,0.01,1.9000000000000001,2.0,2.0,61.0,0.0,0.0,0.0,0.0,-0.18,0.01,-2.0,1.0,1.0,1.0,1.0,0.0,51.45,0.060000000000002274,30.069520000000004,31.0,0.01,1.9000000000000001,4.4,0.05,True,False,False,106.7,1.0,79.60000000000001,98.0,1.0,1.0,108.60000000000001,72.0,2.0,88.0,0.0,0.0,1.0,1.0,12.6,1.0,1.0,1.0,0.0,0.0,0.0,1.0,88.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,88.0
17.25,345,EV-LAB-001,NORMAL_BASELINE,51.31,51.54,51.03,-2.3000000000000003,24.8,4.3,1.0,3.6,2.0,2822.0,399.40000000000003,75.4,31.0,0.012,1.8,2.0,2.0,63.0,0.0,0.0,0.0,0.0,-0.17,0.01,-1.9000000000000001,1.0,1.0,1.0,1.0,0.0,51.285,0.025000000000005684,30.114760000000004,31.0,0.012,1.8,4.2,0.05,True,False,False,107.2,1.0,79.60000000000001,98.0,1.0,1.0,108.0,73.0,2.0,89.0,0.0,0.0,1.0,1.0,12.6,1.0,1.0,1.0,0.0,0.0,0.0,1.0,89.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,89.0
17.3,346,EV-LAB-001,NORMAL_BASELINE,51.230000000000004,51.64,51.1,-2.2,24.0,4.2,1.0,3.2,2.0,2817.0,398.40000000000003,74.4,31.0,0.012,2.0,2.0,2.0,62.0,0.0,0.0,0.0,0.0,-0.17,0.01,-1.8,1.0,1.0,1.0,1.0,0.0,51.370000000000005,0.14000000000000057,29.640960000000007,31.0,0.012,2.0,4.0,0.05,True,False,False,106.0,1.0,79.60000000000001,98.0,1.0,1.0,106.10000000000001,72.0,2.0,90.0,0.0,0.0,1.0,1.0,12.65,1.0,1.0,1.0,0.0,0.0,0.0,1.0,90.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,90.0
17.35,347,EV-LAB-001,NORMAL_BASELINE,51.15,51.39,50.84,-2.1,24.8,4.1000000000000005,1.0,3.2,2.0,2813.0,398.0,75.60000000000001,32.0,0.014,1.9000000000000001,2.0,2.0,62.0,0.0,0.0,0.0,0.0,-0.16,0.01,-1.7000000000000002,1.0,1.0,1.0,1.0,0.0,51.115,0.03499999999999659,30.088800000000003,32.0,0.014,1.9000000000000001,3.8000000000000003,0.05,True,False,False,107.10000000000001,1.0,79.60000000000001,98.0,1.0,1.0,105.4,72.0,2.0,91.0,0.0,0.0,1.0,1.0,12.55,1.0,1.0,1.0,0.0,0.0,0.0,1.0,91.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,91.0
17.4,348,EV-LAB-001,NORMAL_BASELINE,51.07,51.21,50.86,-2.0,24.0,3.9000000000000004,1.0,3.2,2.0,2809.0,398.90000000000003,73.4,31.0,0.013000000000000001,2.2,2.0,2.0,62.0,0.0,0.0,0.0,0.0,-0.16,0.01,-1.6,1.0,1.0,1.0,1.0,0.0,51.035,0.035000000000003695,29.279260000000004,31.0,0.013000000000000001,2.2,3.6,0.05,True,False,False,106.2,1.0,79.60000000000001,98.0,1.0,1.0,107.0,73.0,2.0,92.0,0.0,0.0,1.0,1.0,12.66,1.0,1.0,1.0,0.0,0.0,0.0,1.0,92.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,92.0
17.45,349,EV-LAB-001,NORMAL_BASELINE,51.0,51.120000000000005,50.83,-1.9000000000000001,25.6,3.8000000000000003,1.0,3.2,2.0,2805.0,399.0,76.60000000000001,31.0,0.012,1.8,2.0,2.0,62.0,0.0,0.0,0.0,0.0,-0.15,0.01,-1.5,1.0,1.0,1.0,1.0,0.0,50.975,0.02499999999999858,30.563400000000005,31.0,0.012,1.8,3.4000000000000004,0.05,True,False,False,108.30000000000001,1.0,79.60000000000001,98.0,1.0,1.0,107.4,72.0,2.0,93.0,0.0,0.0,1.0,1.0,12.64,1.0,1.0,1.0,0.0,0.0,0.0,1.0,93.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,93.0
17.5,350,EV-LAB-001,NORMAL_BASELINE,50.92,51.17,50.85,-1.8,24.400000000000002,3.7,1.0,2.8000000000000003,2.0,2801.0,399.0,75.5,31.0,0.014,1.8,2.0,2.0,61.0,0.0,0.0,0.0,0.0,-0.15,0.01,-1.5,1.0,1.0,1.0,1.0,0.0,51.010000000000005,0.09000000000000341,30.1245,31.0,0.014,1.8,3.3,0.05,True,False,False,106.9,1.0,79.60000000000001,98.0,1.0,1.0,106.10000000000001,73.0,2.0,94.0,0.0,0.0,1.0,1.0,12.59,1.0,1.0,1.0,0.0,0.0,0.0,1.0,94.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,94.0
17.55,351,EV-LAB-001,NORMAL_BASELINE,50.85,51.050000000000004,50.71,-1.7000000000000002,23.200000000000003,3.6,1.0,2.8000000000000003,2.0,2797.0,399.20000000000005,75.60000000000001,31.0,0.015,1.9000000000000001,2.0,2.0,62.0,0.0,0.0,0.0,0.0,-0.14,0.01,-1.5,1.0,1.0,1.0,1.0,0.0,50.88,0.030000000000001137,30.179520000000007,31.0,0.015,1.9000000000000001,3.2,0.05,True,False,False,105.7,1.0,79.60000000000001,98.0,1.0,1.0,104.9,73.0,2.0,95.0,0.0,0.0,1.0,1.0,12.56,1.0,1.0,1.0,0.0,0.0,0.0,1.0,95.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,95.0
17.6,352,EV-LAB-001,NORMAL_BASELINE,50.79,51.01,50.56,-1.6,24.0,3.4000000000000004,1.0,2.8000000000000003,2.0,2793.0,398.0,75.10000000000001,31.0,0.012,2.1,2.0,2.0,61.0,0.0,0.0,0.0,0.0,-0.14,0.01,-1.3,1.0,1.0,1.0,1.0,0.0,50.785,0.005000000000002558,29.889800000000005,31.0,0.012,2.1,2.9000000000000004,0.05,True,False,False,106.5,1.0,79.60000000000001,98.0,1.0,1.0,105.7,72.0,2.0,96.0,0.0,0.0,1.0,1.0,12.58,1.0,1.0,1.0,0.0,0.0,0.0,1.0,96.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,96.0
17.65,353,EV-LAB-001,NORMAL_BASELINE,50.72,50.94,50.54,-1.5,23.200000000000003,3.3000000000000003,1.0,2.8000000000000003,2.0,2790.0,398.0,73.4,31.0,0.012,2.0,2.0,2.0,62.0,0.0,0.0,0.0,0.0,-0.13,0.01,-1.2000000000000002,1.0,1.0,1.0,1.0,0.0,50.739999999999995,0.01999999999999602,29.2132,31.0,0.012,2.0,2.7,0.05,True,False,False,105.80000000000001,1.0,79.60000000000001,98.0,1.0,1.0,105.2,72.0,2.0,97.0,0.0,0.0,1.0,1.0,12.55,1.0,1.0,1.0,0.0,0.0,0.0,1.0,97.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,97.0
17.7,354,EV-LAB-001,NORMAL_BASELINE,50.660000000000004,50.94,50.4,-1.4000000000000001,24.0,3.2,1.0,2.4000000000000004,2.0,2786.0,398.5,73.4,31.0,0.009000000000000001,2.0,2.0,2.0,61.0,0.0,0.0,0.0,0.0,-0.13,0.01,-1.1,1.0,1.0,1.0,1.0,0.0,50.67,0.00999999999999801,29.2499,31.0,0.009000000000000001,2.0,2.5,0.05,True,False,False,106.60000000000001,1.0,79.60000000000001,98.0,1.0,1.0,107.10000000000001,72.0,2.0,98.0,0.0,0.0,1.0,1.0,12.61,1.0,1.0,1.0,0.0,0.0,0.0,1.0,98.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,98.0
17.75,355,EV-LAB-001,NORMAL_BASELINE,50.6,50.88,50.39,-1.3,24.0,3.0,1.0,2.4000000000000004,2.0,2783.0,398.3,75.4,31.0,0.013000000000000001,2.0,2.0,2.0,61.0,0.0,0.0,0.0,0.0,-0.12,0.01,-1.0,1.0,1.0,1.0,1.0,0.0,50.635000000000005,0.035000000000003695,30.031820000000003,31.0,0.013000000000000001,2.0,2.3,0.05,True,False,False,107.0,1.0,79.60000000000001,98.0,1.0,1.0,107.30000000000001,72.0,2.0,99.0,0.0,0.0,1.0,1.0,12.59,1.0,1.0,1.0,0.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,99.0
17.8,356,EV-LAB-001,NORMAL_BASELINE,50.54,50.76,50.24,-1.2000000000000002,22.8,2.9000000000000004,1.0,2.4000000000000004,2.0,2780.0,398.1,73.9,31.0,0.01,2.0,2.0,2.0,61.0,0.0,0.0,0.0,0.0,-0.12,0.01,-0.9,1.0,1.0,1.0,1.0,0.0,50.5,0.03999999999999915,29.419590000000003,31.0,0.01,2.0,2.1,0.05,True,False,False,105.30000000000001,1.0,79.60000000000001,98.0,1.0,1.0,102.10000000000001,73.0,2.0,100.0,0.0,0.0,1.0,1.0,12.64,1.0,1.0,1.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,100.0
17.85,357,EV-LAB-001,NORMAL_BASELINE,50.49,50.81,50.29,-1.1,23.200000000000003,2.8000000000000003,1.0,2.4000000000000004,2.0,2777.0,398.5,74.2,31.0,0.01,2.0,2.0,2.0,62.0,0.0,0.0,0.0,0.0,-0.11,0.01,-0.9,1.0,1.0,1.0,1.0,0.0,50.55,0.05999999999999517,29.5687,31.0,0.01,2.0,2.0,0.05,True,False,False,106.0,1.0,79.60000000000001,98.0,1.0,1.0,105.7,72.0,2.0,101.0,0.0,0.0,1.0,1.0,12.61,1.0,1.0,1.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,101.0
17.9,358,EV-LAB-001,NORMAL_BASELINE,50.44,50.800000000000004,50.34,-1.0,23.6,2.6,1.0,2.0,2.0,2774.0,398.20000000000005,74.10000000000001,31.0,0.012,1.9000000000000001,2.0,2.0,61.0,0.0,0.0,0.0,0.0,-0.1,0.01,-1.0,1.0,1.0,1.0,1.0,0.0,50.57000000000001,0.13000000000000966,29.506620000000005,31.0,0.012,1.9000000000000001,2.0,0.05,True,False,False,106.7,1.0,79.60000000000001,98.0,1.0,1.0,107.30000000000001,73.0,2.0,102.0,0.0,0.0,1.0,1.0,12.64,1.0,1.0,1.0,0.0,0.0,0.0,1.0,102.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,102.0
17.95,359,EV-LAB-001,NORMAL_BASELINE,50.39,50.64,50.2,-0.9,24.0,2.5,1.0,2.0,2.0,2771.0,399.0,75.2,31.0,0.014,1.8,2.0,2.0,62.0,0.0,0.0,0.0,0.0,-0.1,0.01,-0.8,1.0,1.0,1.0,1.0,0.0,50.42,0.030000000000001137,30.004800000000003,31.0,0.014,1.8,1.7000000000000002,0.05,True,False,False,107.2,1.0,79.60000000000001,98.0,1.0,1.0,105.2,71.0,2.0,103.0,0.0,0.0,1.0,1.0,12.540000000000001,1.0,1.0,1.0,0.0,0.0,0.0,1.0,103.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,103.0
18.0,360,EV-LAB-001,NORMAL_BASELINE,50.34,50.480000000000004,50.160000000000004,-0.8,23.6,2.3000000000000003,1.0,2.0,2.0,2769.0,398.20000000000005,75.5,31.0,0.011,2.0,2.0,2.0,61.0,0.0,0.0,0.0,0.0,-0.09,0.01,-0.7000000000000001,1.0,1.0,1.0,1.0,0.0,50.32000000000001,0.01999999999999602,30.064100000000003,31.0,0.011,2.0,1.5,0.05,True,False,False,106.7,1.0,79.60000000000001,98.0,1.0,1.0,108.9,72.0,2.0,104.0,0.0,0.0,1.0,1.0,12.59,1.0,1.0,1.0,0.0,0.0,0.0,1.0,104.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,104.0
18.05,361,EV-LAB-001,NORMAL_BASELINE,50.300000000000004,50.49,49.97,-0.7000000000000001,24.8,2.2,1.0,1.6,2.0,2767.0,399.8,76.4,31.0,0.009000000000000001,1.9000000000000001,2.0,2.0,61.0,0.0,0.0,0.0,0.0,-0.09,0.01,-0.6000000000000001,1.0,1.0,1.0,1.0,0.0,50.230000000000004,0.07000000000000028,30.544720000000005,31.0,0.009000000000000001,1.9000000000000001,1.3000000000000003,0.05,True,False,False,108.4,1.0,79.60000000000001,98.0,1.0,1.0,108.10000000000001,72.0,2.0,105.0,0.0,0.0,1.0,1.0,12.55,1.0,1.0,1.0,0.0,0.0,0.0,1.0,105.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,105.0
18.1,362,EV-LAB-001,NORMAL_BASELINE,50.26,50.51,49.94,-0.6000000000000001,23.200000000000003,2.0,1.0,1.6,2.0,2764.0,398.8,75.8,31.0,0.012,2.0,2.0,2.0,62.0,0.0,0.0,0.0,0.0,-0.08,0.01,-0.5,1.0,1.0,1.0,1.0,0.0,50.224999999999994,0.035000000000003695,30.22904,31.0,0.012,2.0,1.1,0.05,True,False,False,106.7,1.0,79.60000000000001,98.0,1.0,1.0,107.60000000000001,72.0,2.0,106.0,0.0,0.0,1.0,1.0,12.530000000000001,1.0,1.0,1.0,0.0,0.0,0.0,1.0,106.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,106.0
18.15,363,EV-LAB-001,NORMAL_BASELINE,50.22,50.550000000000004,49.980000000000004,-0.5,23.6,1.9000000000000001,1.0,1.6,2.0,2762.0,399.3,74.2,31.0,0.011,2.2,2.0,2.0,62.0,0.0,0.0,0.0,0.0,-0.08,0.01,-0.4,1.0,1.0,1.0,1.0,0.0,50.265,0.045000000000001705,29.62806,31.0,0.011,2.2,0.9,0.05,True,False,False,107.10000000000001,1.0,79.60000000000001,98.0,1.0,1.0,107.10000000000001,73.0,2.0,107.0,0.0,0.0,1.0,1.0,12.52,1.0,1.0,1.0,0.0,0.0,0.0,1.0,107.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,107.0
18.2,364,EV-LAB-001,NORMAL_BASELINE,50.19,50.42,49.95,-0.4,24.0,1.8,1.0,1.6,2.0,2760.0,399.6,75.3,31.0,0.01,2.1,2.0,2.0,62.0,0.0,0.0,0.0,0.0,-0.07,0.0,-0.4,1.0,1.0,1.0,1.0,0.0,50.185,0.0049999999999954525,30.08988,31.0,0.01,2.1,0.8,0.05,True,False,False,107.5,1.0,79.60000000000001,98.0,1.0,1.0,105.80000000000001,72.0,2.0,108.0,0.0,0.0,1.0,1.0,12.61,1.0,1.0,1.0,0.0,0.0,0.0,1.0,108.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,108.0
18.25,365,EV-LAB-001,NORMAL_BASELINE,50.160000000000004,50.370000000000005,49.9,-0.30000000000000004,24.8,1.6,1.0,1.2000000000000002,2.0,2759.0,398.8,76.7,31.0,0.014,2.1,2.0,2.0,62.0,0.0,0.0,0.0,0.0,-0.06,0.0,-0.30000000000000004,1.0,1.0,1.0,1.0,0.0,50.135000000000005,0.02499999999999858,30.587960000000002,31.0,0.014,2.1,0.6000000000000001,0.05,True,False,False,108.5,1.0,79.60000000000001,98.0,1.0,1.0,107.7,72.0,2.0,109.0,0.0,0.0,1.0,1.0,12.61,1.0,1.0,1.0,0.0,0.0,0.0,1.0,109.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,109.0
18.3,366,EV-LAB-001,NORMAL_BASELINE,50.13,50.31,49.86,-0.2,24.0,1.5,1.0,1.2000000000000002,2.0,2757.0,398.6,74.60000000000001,31.0,0.013000000000000001,1.9000000000000001,2.0,2.0,61.0,0.0,0.0,0.0,0.0,-0.06,0.0,-0.2,1.0,1.0,1.0,1.0,0.0,50.085,0.045000000000001705,29.735560000000007,31.0,0.013000000000000001,1.9000000000000001,0.4,0.05,True,False,False,107.7,1.0,79.60000000000001,98.0,1.0,1.0,108.5,72.0,2.0,110.0,0.0,0.0,1.0,1.0,12.61,1.0,1.0,1.0,0.0,0.0,0.0,1.0,110.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,110.0
18.35,367,EV-LAB-001,NORMAL_BASELINE,50.1,50.230000000000004,49.92,-0.1,23.6,1.3,1.0,1.2000000000000002,2.0,2756.0,398.3,74.5,31.0,0.009000000000000001,1.9000000000000001,2.0,2.0,62.0,0.0,0.0,0.0,0.0,-0.05,0.0,-0.1,1.0,1.0,1.0,1.0,0.0,50.075,0.02499999999999858,29.673350000000003,31.0,0.009000000000000001,1.9000000000000001,0.2,0.05,True,False,False,107.5,1.0,79.60000000000001,98.0,1.0,1.0,107.9,72.0,2.0,111.0,0.0,0.0,1.0,1.0,12.540000000000001,1.0,1.0,1.0,0.0,0.0,0.0,1.0,111.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,111.0
18.4,368,EV-LAB-001,NORMAL_BASELINE,50.08,50.28,49.79,-0.1,23.6,1.2000000000000002,1.0,0.8,2.0,2754.0,399.1,73.3,31.0,0.012,1.9000000000000001,2.0,2.0,61.0,0.0,0.0,0.0,0.0,-0.05,0.01,-0.1,1.0,1.0,1.0,1.0,0.0,50.035,0.045000000000001705,29.25403,31.0,0.012,1.9000000000000001,0.2,0.05,True,False,False,107.60000000000001,1.0,79.60000000000001,98.0,1.0,1.0,107.80000000000001,71.0,2.0,112.0,0.0,0.0,1.0,1.0,12.61,1.0,1.0,1.0,0.0,0.0,0.0,1.0,112.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,112.0
18.45,369,EV-LAB-001,NORMAL_BASELINE,50.06,50.34,50.02,0.0,23.200000000000003,1.0,1.0,0.8,2.0,2753.0,398.40000000000003,73.4,31.0,0.011,2.2,2.0,2.0,61.0,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,1.0,1.0,1.0,1.0,0.0,50.18000000000001,0.12000000000000455,29.242560000000005,31.0,0.011,2.2,0.0,0.05,True,False,False,107.0,1.0,79.60000000000001,98.0,1.0,1.0,108.5,72.0,2.0,113.0,0.0,0.0,1.0,1.0,12.64,1.0,1.0,1.0,0.0,0.0,0.0,1.0,113.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,113.0
18.5,370,EV-LAB-001,NORMAL_BASELINE,50.04,50.36,49.96,0.1,25.200000000000003,0.9,1.0,0.8,2.0,2752.0,398.8,75.9,31.0,0.009000000000000001,1.9000000000000001,2.0,2.0,61.0,0.0,0.0,0.0,0.0,-0.03,0.0,0.1,1.0,1.0,1.0,1.0,0.0,50.16,0.11999999999999744,30.26892,31.0,0.009000000000000001,1.9000000000000001,0.2,0.05,True,False,False,109.7,1.0,79.60000000000001,98.0,1.0,1.0,111.4,72.0,2.0,114.0,0.0,0.0,1.0,1.0,12.63,1.0,1.0,1.0,0.0,0.0,0.0,1.0,114.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,114.0
18.55,371,EV-LAB-001,NORMAL_BASELINE,50.03,50.07,49.77,0.2,24.400000000000002,0.7000000000000001,1.0,0.4,2.0,2752.0,398.8,75.2,31.0,0.01,2.0,2.0,2.0,63.0,0.0,0.0,0.0,0.0,-0.03,0.0,0.2,1.0,1.0,1.0,1.0,0.0,49.92,0.10999999999999943,29.98976,31.0,0.01,2.0,0.4,0.05,True,False,False,108.9,1.0,79.60000000000001,98.0,1.0,1.0,107.0,73.0,2.0,115.0,0.0,0.0,1.0,1.0,12.64,1.0,1.0,1.0,0.0,0.0,0.0,1.0,115.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,115.0
18.6,372,EV-LAB-001,NORMAL_BASELINE,50.02,50.19,49.78,0.30000000000000004,22.8,0.0,0.0,4.800000000000001,2.0,2751.0,399.20000000000005,74.4,31.0,0.012,2.1,2.0,2.0,61.0,0.0,0.0,0.0,0.0,-0.02,0.0,0.2,1.0,1.0,1.0,1.0,0.0,49.985,0.035000000000003695,29.700480000000006,31.0,0.012,2.1,0.5,0.05,True,False,False,103.10000000000001,1.0,79.60000000000001,98.0,1.0,1.0,102.2,71.0,2.0,116.0,0.0,0.0,1.0,1.0,12.63,1.0,1.0,1.0,0.0,0.0,0.0,1.0,116.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,116.0
