timestamp_s,hmi_safety_state,driver_seatbelt,passenger_seatbelt,driver_occupant,passenger_occupant,driver_airbag,passenger_airbag,side_airbag,curtain_airbag,restraint_integrity,restraint_diagnostic,rcm_heartbeat,occupant_sensor_heartbeat,gateway_heartbeat,restraint_sequence,scenario,connectivity_state,forensic_state,synchronization_state,soc_handoff_state,laboratory_generated,physical_vehicle,direct_actuation
14.1,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,26,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
14.15,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,27,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
14.2,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,28,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
14.25,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,29,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
14.3,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,30,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
14.35,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,31,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
14.4,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,32,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
14.45,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,33,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
14.5,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,34,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
14.55,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,35,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
14.6,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,36,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
14.65,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,37,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
14.7,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,38,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
14.75,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,39,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
14.8,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,40,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
14.85,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,41,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
14.9,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,42,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
14.95,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,43,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
15.0,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,44,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
15.05,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,45,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
15.1,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,46,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
15.15,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,47,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
15.2,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,48,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
15.25,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,49,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
15.3,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,50,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
15.35,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,51,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
15.4,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,52,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
15.45,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,53,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
15.5,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,54,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
15.55,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,55,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
15.6,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,56,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
15.65,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,57,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
15.7,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,58,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
15.75,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,59,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
15.8,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,60,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
15.85,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,61,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
15.9,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,62,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
15.95,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,63,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
16.0,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,64,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
16.05,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,65,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
16.1,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,66,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
16.15,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,67,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
16.2,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,68,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
16.25,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,69,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
16.3,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,70,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
16.35,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,71,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
16.4,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,72,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
16.45,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,73,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
16.5,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,74,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
16.55,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,75,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
16.6,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,76,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
16.65,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,77,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
16.7,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,78,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
16.75,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,79,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
16.8,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,80,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
16.85,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,81,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
16.9,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,82,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
16.95,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,83,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
17.0,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,84,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
17.05,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,85,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
17.1,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,86,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
17.15,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,87,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
17.2,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,88,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
17.25,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,89,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
17.3,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,90,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
17.35,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,91,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
17.4,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,92,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
17.45,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,93,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
17.5,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,94,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
17.55,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,95,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
17.6,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,96,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
17.65,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,97,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
17.7,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,98,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
17.75,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,99,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
17.8,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,100,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
17.85,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,101,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
17.9,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,102,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
17.95,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,103,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
18.0,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,104,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
18.05,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,105,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
18.1,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,106,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
18.15,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,107,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
18.2,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,108,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
18.25,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,109,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
18.3,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,110,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
18.35,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,111,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
18.4,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,112,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
18.45,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,113,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
18.5,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,114,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
18.55,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,115,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
18.6,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,116,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
18.65,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,117,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
18.7,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,118,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
18.75,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,119,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
18.8,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,120,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
18.85,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,121,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
18.9,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,122,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
18.95,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,123,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
19.0,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,124,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
19.05,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,125,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
19.1,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,126,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
19.15,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,127,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
19.2,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,128,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
19.25,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,129,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
19.3,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,130,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
19.35,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,131,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
19.4,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,132,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
19.45,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,133,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
19.5,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,134,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
19.55,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,135,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
19.6,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,136,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
19.65,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,137,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
19.7,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,138,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
19.75,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,139,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
19.8,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,140,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
19.85,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,141,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
19.9,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,142,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
19.95,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,143,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
20.0,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,144,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
20.05,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,145,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
20.1,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,146,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
20.15,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,147,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
20.2,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,148,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
20.25,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,149,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
20.3,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,150,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
20.35,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,151,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
20.4,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,152,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
20.45,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,153,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
20.5,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,154,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
20.55,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,155,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
20.6,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,156,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
20.65,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,157,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
20.7,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,158,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
20.75,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,159,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
20.8,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,160,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
20.85,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,161,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
20.9,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,162,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
20.95,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,163,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
21.0,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,164,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
21.05,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,165,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
21.1,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,166,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
21.15,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,167,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
