timestamp_s,step,vehicle_id,scenario,VehicleSpeed,WheelSpeedFL,WheelSpeedFR,SteeringAngle,LongitudinalAcceleration,LateralAcceleration,YawRate,speed_wheel_speed_error,steering_yaw_joint_magnitude,Accelerator,BrakePressure,BrakeStatus,RegenCommand,VCUState,MotorRPM,TorqueCommand,RegenAvailable,TorqueFeedback,MotorTemperature,InverterTemperature,InverterState,SOC,SOH,HVVoltage,HVCurrent,BatteryTemperature,CellVoltageDeviation,CellTemperatureDeviation,BMSState,IsolationStatus,ContactorState,PrechargeState,ChargingState,ConnectorState,ChargeCurrent,VCUHeartbeat,BMSHeartbeat,InverterHeartbeat,GatewayHeartbeat,SequenceCounter,RCMHeartbeat,OccupantSensorHeartbeat,RestraintGatewayHeartbeat,RestraintSequenceCounter,can_frame_interval_s,DiagnosticState,IntegrityStatus,GatewayIntegrity,DriverSeatbelt,PassengerSeatbelt,DriverPretensioner,PassengerPretensioner,RolloverStatus,RestraintDiagnostic,RestraintIntegrity,RestraintSequence,DriverAirbag,PassengerAirbag,SideAirbag,CurtainAirbag,ImpactSeverity,DriverOccupant,PassengerOccupant,DriverPosition,PassengerPosition,CrashEventStatus,AuxBatteryVoltage,AuxBatteryStatus,cp_speed_consistency_error,cp_brake_consistency_error,cp_torque_tracking_error,cp_steering_yaw_consistency,cp_hv_power_kw,cp_battery_temperature_abs,accelerator_torque_joint,laboratory_generated,physical_vehicle,direct_actuation
15.65,313,EV-LAB-001,NORMAL_BASELINE,54.86,54.980000000000004,54.74,-4.5,-0.26,0.02,-3.6,0.0,8.1,25.6,6.6000000000000005,1.0,5.2,2.0,3017.0,106.60000000000001,1.0,105.0,74.0,63.0,2.0,79.60000000000001,98.0,398.6,76.0,31.0,0.012,2.2,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,57.0,1.0,1.0,1.0,57.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,57.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.620000000000001,1.0,0.0,0.0,1.6000000000000085,8.1,30.2936,31.0,2728.9600000000005,True,False,False
15.7,314,EV-LAB-001,NORMAL_BASELINE,54.730000000000004,54.97,54.660000000000004,-4.4,-0.26,0.01,-3.6,0.08499999999999375,8.0,26.8,6.6000000000000005,1.0,5.2,2.0,3010.0,108.10000000000001,1.0,109.5,74.0,63.0,2.0,79.60000000000001,98.0,398.5,76.4,31.0,0.005,1.7000000000000002,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,58.0,1.0,1.0,1.0,58.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,58.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.67,1.0,0.08499999999999375,0.0,1.3999999999999915,8.0,30.445400000000003,31.0,2897.0800000000004,True,False,False
15.75,315,EV-LAB-001,NORMAL_BASELINE,54.6,54.88,54.39,-4.4,-0.26,0.02,-3.5,0.035000000000003695,7.9,25.6,6.5,1.0,5.2,2.0,3003.0,106.7,1.0,106.9,74.0,63.0,2.0,79.60000000000001,98.0,399.1,73.2,31.0,0.011,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,59.0,1.0,1.0,1.0,59.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,59.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.56,1.0,0.035000000000003695,0.0,0.20000000000000284,7.9,29.21412,31.0,2731.5200000000004,True,False,False
15.8,316,EV-LAB-001,NORMAL_BASELINE,54.480000000000004,54.72,54.25,-4.4,-0.26,0.01,-3.5,0.0049999999999954525,7.9,24.0,6.5,1.0,5.2,2.0,2996.0,104.60000000000001,1.0,104.0,74.0,64.0,2.0,79.60000000000001,98.0,398.1,73.5,31.0,0.014,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,60.0,1.0,1.0,1.0,60.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.58,1.0,0.0049999999999954525,0.0,0.6000000000000085,7.9,29.260350000000003,31.0,2510.4,True,False,False
15.85,317,EV-LAB-001,NORMAL_BASELINE,54.35,54.6,54.26,-4.3,-0.26,0.02,-3.4000000000000004,0.0799999999999983,7.7,26.400000000000002,6.5,1.0,5.2,2.0,2989.0,107.7,1.0,106.9,74.0,63.0,2.0,79.60000000000001,98.0,399.1,76.3,31.0,0.013000000000000001,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,61.0,1.0,1.0,1.0,61.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,61.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.59,1.0,0.0799999999999983,0.0,0.7999999999999972,7.7,30.451330000000002,31.0,2843.28,True,False,False
15.9,318,EV-LAB-001,NORMAL_BASELINE,54.22,54.61,54.06,-4.3,-0.26,0.01,-3.4000000000000004,0.11500000000000199,7.7,26.0,6.4,1.0,5.2,2.0,2982.0,106.9,1.0,107.4,74.0,64.0,2.0,79.60000000000001,98.0,398.8,75.2,31.0,0.009000000000000001,2.2,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,62.0,1.0,1.0,1.0,62.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,62.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.620000000000001,1.0,0.11500000000000199,0.0,0.5,7.7,29.98976,31.0,2779.4,True,False,False
15.95,319,EV-LAB-001,NORMAL_BASELINE,54.1,54.300000000000004,53.76,-4.2,-0.26,0.02,-3.3000000000000003,0.07000000000000028,7.5,27.6,6.4,1.0,5.2,2.0,2975.0,108.80000000000001,1.0,108.5,73.0,64.0,2.0,79.60000000000001,98.0,398.70000000000005,74.4,31.0,0.012,1.9000000000000001,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,63.0,1.0,1.0,1.0,63.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.66,1.0,0.07000000000000028,0.0,0.30000000000001137,7.5,29.663280000000007,31.0,3002.8800000000006,True,False,False
16.0,320,EV-LAB-001,NORMAL_BASELINE,53.97,54.14,53.78,-4.2,-0.25,0.01,-3.3000000000000003,0.00999999999999801,7.5,26.0,6.4,1.0,5.2,2.0,2968.0,107.30000000000001,1.0,108.2,73.0,63.0,2.0,79.60000000000001,98.0,398.3,76.4,31.0,0.016,2.2,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,64.0,1.0,1.0,1.0,64.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,64.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.61,1.0,0.00999999999999801,0.0,0.8999999999999915,7.5,30.430120000000002,31.0,2789.8,True,False,False
16.05,321,EV-LAB-001,NORMAL_BASELINE,53.85,54.08,53.71,-4.1000000000000005,-0.25,0.01,-3.3000000000000003,0.0449999999999946,7.4,25.200000000000003,6.300000000000001,1.0,5.2,2.0,2962.0,106.4,1.0,105.30000000000001,74.0,62.0,2.0,79.60000000000001,98.0,398.8,74.7,31.0,0.009000000000000001,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,65.0,1.0,1.0,1.0,65.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,65.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.56,1.0,0.0449999999999946,0.0,1.0999999999999943,7.4,29.79036,31.0,2681.2800000000007,True,False,False
16.1,322,EV-LAB-001,NORMAL_BASELINE,53.730000000000004,53.9,53.59,-4.0,-0.25,0.01,-3.2,0.015000000000000568,7.2,25.200000000000003,6.300000000000001,1.0,5.2,2.0,2955.0,106.30000000000001,1.0,105.5,73.0,63.0,2.0,79.60000000000001,98.0,398.6,74.10000000000001,31.0,0.012,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,66.0,1.0,1.0,1.0,66.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.58,1.0,0.015000000000000568,0.0,0.8000000000000114,7.2,29.536260000000006,31.0,2678.7600000000007,True,False,False
16.15,323,EV-LAB-001,NORMAL_BASELINE,53.6,53.82,53.410000000000004,-4.0,-0.25,0.01,-3.2,0.015000000000000568,7.2,25.200000000000003,6.2,1.0,4.800000000000001,2.0,2948.0,106.30000000000001,1.0,104.80000000000001,74.0,63.0,2.0,79.60000000000001,98.0,398.6,73.7,31.0,0.014,2.3000000000000003,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,67.0,1.0,1.0,1.0,67.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,67.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.64,1.0,0.015000000000000568,0.0,1.5,7.2,29.376820000000002,31.0,2678.7600000000007,True,False,False
16.2,324,EV-LAB-001,NORMAL_BASELINE,53.480000000000004,53.76,53.26,-3.9000000000000004,-0.25,0.01,-3.2,0.02999999999999403,7.1000000000000005,24.0,6.1000000000000005,1.0,4.800000000000001,2.0,2942.0,104.80000000000001,1.0,103.5,74.0,63.0,2.0,79.60000000000001,98.0,398.40000000000003,73.8,31.0,0.008,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,68.0,1.0,1.0,1.0,68.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,68.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.61,1.0,0.02999999999999403,0.0,1.3000000000000114,7.1000000000000005,29.40192,31.0,2515.2000000000003,True,False,False
16.25,325,EV-LAB-001,NORMAL_BASELINE,53.36,53.800000000000004,53.09,-3.9000000000000004,-0.24,0.02,-3.0,0.08500000000000796,6.9,25.200000000000003,6.1000000000000005,1.0,4.800000000000001,2.0,2935.0,106.30000000000001,1.0,106.10000000000001,73.0,63.0,2.0,79.60000000000001,98.0,398.40000000000003,74.3,31.0,0.011,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,69.0,1.0,1.0,1.0,69.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,69.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.64,1.0,0.08500000000000796,0.0,0.20000000000000284,6.9,29.60112,31.0,2678.7600000000007,True,False,False
16.3,326,EV-LAB-001,NORMAL_BASELINE,53.25,53.44,53.11,-3.8000000000000003,-0.24,0.01,-3.1,0.02499999999999858,6.9,26.0,6.0,1.0,4.800000000000001,2.0,2928.0,107.10000000000001,1.0,108.0,74.0,62.0,2.0,79.60000000000001,98.0,398.40000000000003,75.5,31.0,0.018000000000000002,1.9000000000000001,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,70.0,1.0,1.0,1.0,70.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,70.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.71,1.0,0.02499999999999858,0.0,0.8999999999999915,6.9,30.079200000000004,31.0,2784.6000000000004,True,False,False
16.35,327,EV-LAB-001,NORMAL_BASELINE,53.13,53.34,53.0,-3.7,-0.24,0.01,-3.0,0.03999999999999915,6.7,25.200000000000003,6.0,1.0,4.800000000000001,2.0,2922.0,106.60000000000001,1.0,104.60000000000001,75.0,62.0,2.0,79.60000000000001,98.0,398.5,74.4,31.0,0.007,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,71.0,1.0,1.0,1.0,71.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,71.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.61,1.0,0.03999999999999915,0.0,2.0,6.7,29.648400000000002,31.0,2686.3200000000006,True,False,False
16.4,328,EV-LAB-001,NORMAL_BASELINE,53.01,53.230000000000004,52.59,-3.7,-0.24,0.01,-3.0,0.09999999999999432,6.7,26.0,5.9,1.0,4.800000000000001,2.0,2916.0,107.60000000000001,1.0,107.5,73.0,62.0,2.0,79.60000000000001,98.0,398.6,76.0,31.0,0.012,2.1,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,72.0,1.0,1.0,1.0,72.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,72.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.65,1.0,0.09999999999999432,0.0,0.10000000000000853,6.7,30.2936,31.0,2797.6000000000004,True,False,False
16.45,329,EV-LAB-001,NORMAL_BASELINE,52.9,52.980000000000004,52.64,-3.6,-0.23,0.01,-2.9000000000000004,0.0899999999999963,6.5,25.200000000000003,5.800000000000001,1.0,4.800000000000001,2.0,2909.0,106.4,1.0,107.10000000000001,74.0,63.0,2.0,79.60000000000001,98.0,398.40000000000003,75.5,31.0,0.016,2.1,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,73.0,1.0,1.0,1.0,73.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,73.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.57,1.0,0.0899999999999963,0.0,0.7000000000000028,6.5,30.079200000000004,31.0,2681.2800000000007,True,False,False
16.5,330,EV-LAB-001,NORMAL_BASELINE,52.79,53.01,52.45,-3.5,-0.23,0.02,-2.7,0.05999999999999517,6.2,24.8,5.7,1.0,4.4,2.0,2903.0,106.30000000000001,1.0,104.4,73.0,63.0,2.0,79.60000000000001,98.0,399.20000000000005,73.60000000000001,31.0,0.015,1.9000000000000001,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,74.0,1.0,1.0,1.0,74.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,74.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.620000000000001,1.0,0.05999999999999517,0.0,1.9000000000000057,6.2,29.381120000000006,31.0,2636.2400000000002,True,False,False
16.55,331,EV-LAB-001,NORMAL_BASELINE,52.67,52.84,52.6,-3.5,-0.23,0.01,-2.7,0.04999999999999716,6.2,25.6,5.7,1.0,4.4,2.0,2897.0,107.2,1.0,106.4,73.0,63.0,2.0,79.60000000000001,98.0,398.40000000000003,73.9,31.0,0.012,1.9000000000000001,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,75.0,1.0,1.0,1.0,75.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,75.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.61,1.0,0.04999999999999716,0.0,0.7999999999999972,6.2,29.441760000000006,31.0,2744.32,True,False,False
16.6,332,EV-LAB-001,NORMAL_BASELINE,52.57,52.870000000000005,52.44,-3.4000000000000004,-0.22,0.01,-2.7,0.08500000000000085,6.1000000000000005,25.200000000000003,5.6000000000000005,1.0,4.4,2.0,2891.0,106.60000000000001,1.0,105.10000000000001,74.0,62.0,2.0,79.60000000000001,98.0,398.20000000000005,75.10000000000001,31.0,0.012,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,76.0,1.0,1.0,1.0,76.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,76.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.61,1.0,0.08500000000000085,0.0,1.5,6.1000000000000005,29.904820000000008,31.0,2686.3200000000006,True,False,False
16.65,333,EV-LAB-001,NORMAL_BASELINE,52.46,52.68,52.25,-3.3000000000000003,-0.22,0.01,-2.6,0.005000000000002558,5.9,24.0,5.5,1.0,4.4,2.0,2885.0,105.0,1.0,105.0,73.0,62.0,2.0,79.60000000000001,98.0,398.90000000000003,73.9,31.0,0.011,1.9000000000000001,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,77.0,1.0,1.0,1.0,77.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,77.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.56,1.0,0.005000000000002558,0.0,0.0,5.9,29.478710000000007,31.0,2520.0,True,False,False
16.7,334,EV-LAB-001,NORMAL_BASELINE,52.35,52.6,52.18,-3.2,-0.22,0.01,-2.6,0.03999999999999915,5.800000000000001,25.6,5.4,1.0,4.4,2.0,2879.0,107.10000000000001,1.0,106.80000000000001,73.0,62.0,2.0,79.60000000000001,98.0,398.5,74.0,31.0,0.013000000000000001,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,78.0,1.0,1.0,1.0,78.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,78.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.71,1.0,0.03999999999999915,0.0,0.29999999999999716,5.800000000000001,29.489,31.0,2741.76,True,False,False
16.75,335,EV-LAB-001,NORMAL_BASELINE,52.25,52.32,51.88,-3.1,-0.21,0.01,-2.5,0.14999999999999858,5.6,26.400000000000002,5.300000000000001,1.0,4.4,2.0,2874.0,108.4,1.0,109.2,73.0,63.0,2.0,79.60000000000001,98.0,398.8,76.80000000000001,31.0,0.008,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,79.0,1.0,1.0,1.0,79.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,79.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.57,1.0,0.14999999999999858,0.0,0.7999999999999972,5.6,30.627840000000003,31.0,2861.76,True,False,False
16.8,336,EV-LAB-001,NORMAL_BASELINE,52.14,52.49,51.84,-3.1,-0.21,0.02,-2.4000000000000004,0.025000000000005684,5.5,25.6,5.2,1.0,4.0,2.0,2868.0,107.5,1.0,108.5,73.0,61.0,2.0,79.60000000000001,98.0,399.0,75.3,31.0,0.012,1.9000000000000001,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,80.0,1.0,1.0,1.0,80.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,80.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.61,1.0,0.025000000000005684,0.0,1.0,5.5,30.0447,31.0,2752.0,True,False,False
16.85,337,EV-LAB-001,NORMAL_BASELINE,52.04,52.370000000000005,51.94,-3.0,-0.21,0.02,-2.4000000000000004,0.11500000000000199,5.4,24.8,5.1000000000000005,1.0,4.0,2.0,2862.0,106.5,1.0,106.2,73.0,63.0,2.0,79.60000000000001,98.0,398.90000000000003,75.3,31.0,0.009000000000000001,2.2,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,81.0,1.0,1.0,1.0,81.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,81.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.6,1.0,0.11500000000000199,0.0,0.29999999999999716,5.4,30.037170000000003,31.0,2641.2000000000003,True,False,False
16.9,338,EV-LAB-001,NORMAL_BASELINE,51.94,52.17,51.9,-2.9000000000000004,-0.2,0.01,-2.4000000000000004,0.09499999999999886,5.300000000000001,26.400000000000002,5.0,1.0,4.0,2.0,2857.0,108.60000000000001,1.0,109.0,73.0,63.0,2.0,79.60000000000001,98.0,398.5,75.4,31.0,0.016,2.1,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,82.0,1.0,1.0,1.0,82.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,82.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.56,1.0,0.09499999999999886,0.0,0.3999999999999915,5.300000000000001,30.0469,31.0,2867.0400000000004,True,False,False
16.95,339,EV-LAB-001,NORMAL_BASELINE,51.85,52.13,51.730000000000004,-2.8000000000000003,-0.2,0.01,-2.2,0.0800000000000054,5.0,25.6,4.9,1.0,4.0,2.0,2852.0,107.4,1.0,107.60000000000001,73.0,62.0,2.0,79.60000000000001,98.0,398.40000000000003,75.0,31.0,0.013000000000000001,1.9000000000000001,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,83.0,1.0,1.0,1.0,83.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,83.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.58,1.0,0.0800000000000054,0.0,0.20000000000000284,5.0,29.880000000000003,31.0,2749.4400000000005,True,False,False
17.0,340,EV-LAB-001,NORMAL_BASELINE,51.75,52.1,51.54,-2.7,-0.19,0.01,-2.2,0.07000000000000028,4.9,26.0,4.800000000000001,1.0,4.0,2.0,2846.0,108.2,1.0,106.0,74.0,62.0,2.0,79.60000000000001,98.0,398.70000000000005,75.5,31.0,0.011,2.2,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,84.0,1.0,1.0,1.0,84.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,84.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.59,1.0,0.07000000000000028,0.0,2.200000000000003,4.9,30.101850000000002,31.0,2813.2000000000003,True,False,False
17.05,341,EV-LAB-001,NORMAL_BASELINE,51.660000000000004,51.76,51.6,-2.6,-0.19,0.01,-2.2,0.01999999999999602,4.800000000000001,24.8,4.7,1.0,3.6,2.0,2841.0,106.80000000000001,1.0,107.9,73.0,62.0,2.0,79.60000000000001,98.0,399.3,77.0,31.0,0.011,1.9000000000000001,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,85.0,1.0,1.0,1.0,85.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,85.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.64,1.0,0.01999999999999602,0.0,1.0999999999999943,4.800000000000001,30.746100000000002,31.0,2648.6400000000003,True,False,False
17.1,342,EV-LAB-001,NORMAL_BASELINE,51.57,51.870000000000005,51.22,-2.5,-0.19,0.01,-2.0,0.02499999999999858,4.5,24.400000000000002,4.6000000000000005,1.0,3.6,2.0,2836.0,106.2,1.0,106.10000000000001,72.0,61.0,2.0,79.60000000000001,98.0,399.8,74.3,31.0,0.016,2.1,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,86.0,1.0,1.0,1.0,86.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,86.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.57,1.0,0.02499999999999858,0.0,0.09999999999999432,4.5,29.70514,31.0,2591.28,True,False,False
17.15,343,EV-LAB-001,NORMAL_BASELINE,51.480000000000004,51.78,51.33,-2.5,-0.18,0.01,-2.0,0.07499999999999574,4.5,24.8,4.5,1.0,3.6,2.0,2831.0,107.0,1.0,103.9,72.0,62.0,2.0,79.60000000000001,98.0,398.40000000000003,75.4,31.0,0.014,2.3000000000000003,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,87.0,1.0,1.0,1.0,87.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,87.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.67,1.0,0.07499999999999574,0.0,3.0999999999999943,4.5,30.039360000000006,31.0,2653.6,True,False,False
17.2,344,EV-LAB-001,NORMAL_BASELINE,51.39,51.68,51.22,-2.4000000000000004,-0.18,0.01,-2.0,0.060000000000002274,4.4,24.400000000000002,4.4,1.0,3.6,2.0,2827.0,106.7,1.0,108.60000000000001,72.0,61.0,2.0,79.60000000000001,98.0,398.8,75.4,31.0,0.01,1.9000000000000001,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,88.0,1.0,1.0,1.0,88.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,88.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.6,1.0,0.060000000000002274,0.0,1.9000000000000057,4.4,30.069520000000004,31.0,2603.4800000000005,True,False,False
17.25,345,EV-LAB-001,NORMAL_BASELINE,51.31,51.54,51.03,-2.3000000000000003,-0.17,0.01,-1.9000000000000001,0.025000000000005684,4.2,24.8,4.3,1.0,3.6,2.0,2822.0,107.2,1.0,108.0,73.0,63.0,2.0,79.60000000000001,98.0,399.40000000000003,75.4,31.0,0.012,1.8,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,89.0,1.0,1.0,1.0,89.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,89.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.6,1.0,0.025000000000005684,0.0,0.7999999999999972,4.2,30.114760000000004,31.0,2658.56,True,False,False
17.3,346,EV-LAB-001,NORMAL_BASELINE,51.230000000000004,51.64,51.1,-2.2,-0.17,0.01,-1.8,0.14000000000000057,4.0,24.0,4.2,1.0,3.2,2.0,2817.0,106.0,1.0,106.10000000000001,72.0,62.0,2.0,79.60000000000001,98.0,398.40000000000003,74.4,31.0,0.012,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,90.0,1.0,1.0,1.0,90.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.65,1.0,0.14000000000000057,0.0,0.10000000000000853,4.0,29.640960000000007,31.0,2544.0,True,False,False
